ID	LABEL	TEXT
960	write.v.07	write 11 on cube
961	insert.v.02	put egg in case
962	shake.v.01	shake lamp
963	insert.v.02	put coal in basket
964	open.v.01	open furnace
965	open.v.01	open floyd
966	memorize.v.01	learn ledak
967	drop.v.01	drop pouch
968	follow.v.01	turtle, follow me
969	unknown	click designers_manual
970	take.v.04	take decaf from pot
971	read.v.01	read torn square
972	insert.v.02	put coins in fur sack
973	turn.v.09	turn isis
974	examine.v.02	x wallet
975	drop.v.01	drop teapot
976	insert.v.02	put brown sphere in pot
977	insert.v.02	put berries in pan
978	drop.v.01	drop diamonds
979	insert.v.02	put bit in tea
980	take.v.04	take wood
981	examine.v.02	x knob
982	take.v.04	get scarf
983	give.v.03	give gram to meghan
984	examine.v.02	examine blossoms
985	drive.v.01	drive to whitehall
986	take.v.04	get collar
987	take.v.04	get tray
988	turn.v.09	turn switch with screwdriver
989	remove.v.01	remove shim
990	insert.v.02	put red rod in hole
991	take.v.04	get firestone
992	drop.v.01	drop zm$100000
993	put.v.01	put net on hole
994	unlock.v.01	unlock drawer
995	dig.v.01	dig in sand
996	exit.v.01	exit scimitar
997	take.v.04	get violin, necklace, ruby, zorkmid, stamp, crown and dragon
998	take.v.04	take brown rod
999	give.v.03	give carton to hacker
1000	push.v.01	push statue
1001	take.v.04	get bracelet
1002	look.v.01	look in cannon
1003	take.v.04	take card
1004	insert.v.02	put lye in coat
1005	examine.v.02	examine safe
1006	memorize.v.01	learn egdelp
1007	unknown	click on paper
1008	unknown	bekdab golem
1009	take.v.04	take all but pram
1010	fill.v.01	fill bucket with water
1011	look.v.01	look in pram
1012	take.v.04	take rope
1013	examine.v.02	x insect
1014	take.v.04	get sack
1015	travel.v.01	west
1016	examine.v.02	examine headphones
1017	drop.v.01	drop hair dryer
1018	examine.v.02	x sketch
1019	take.v.04	get berries
1020	take.v.04	take amber
1021	give.v.03	give fragment to green rock
1022	open.v.01	open canteen
1023	open.v.01	open slot
1024	break.v.05	break bottle
1025	unknown	gnusto caskly
1026	take.v.04	take scrap
1027	examine.v.02	x mine
1028	examine.v.02	x sydney
1029	take.v.04	get package
1030	search.v.04	search slabs
1031	give.v.03	give drink to frank
1032	read.v.01	read warning note
1033	smell.v.01	smell
1034	ask.v.02	ask tip for tool
1035	take.v.04	take stool
1036	take.v.04	get bearskin rug
1037	take.v.04	get relay
1038	hit.v.02	strike rod of ice
1039	examine.v.02	x dispenser
1040	climb.v.01	climb down chimney
1041	drop.v.01	drop card
1042	examine.v.02	examine washing machine
1043	examine.v.02	x barkeep
1044	skid.v.04	slide ticket under front
1045	kill.v.01	kill troll with sword
1046	drop.v.01	drop torch
1047	take.v.04	get head
1048	ask.v.01	ask dragon about red
1049	examine.v.02	x homing
1050	take.v.04	get hyrax
1051	open.v.01	open crate
1052	take.v.04	take feather
1053	drop.v.01	drop honey
1054	insert.v.02	put battery in panel
1055	turn.v.09	turn dial to 11
1056	insert.v.02	put decaf in pot
1057	take.v.04	take circuit
1058	show.v.01	show brick to pig
1059	close.v.01	close locket
1060	switch_on.v.01	turn on toaster
1061	push.v.01	push golden machine south
1062	take.v.04	take spar
1063	take.v.04	take butter
1064	insert.v.02	put white rod in pot
1065	take.v.04	take selfie
1066	take.v.04	get fan
1067	drop.v.01	drop dragon and paper
1068	drop.v.01	drop knife
1069	lower.v.01	lower short pole
1070	examine.v.02	examine light
1071	ask.v.02	ask gnome for ball
1072	touch.v.01	touch pad
1073	show.v.01	show ledger to magistrate
1074	take.v.04	take 3
1075	take.v.04	get plotter
1076	clean.v.01	clean table with cloth
1077	ask.v.01	ask fairy godmother about dress
1078	look.v.01	look in tear
1079	take.v.04	take red scroll
1080	consult.v.02	consult scriptures about planes
1081	give.v.03	give gram to queenie
1082	take.v.04	take paper
1083	examine.v.02	examine pockets
1084	take.v.04	take trunk
1085	hit.v.03	hit box
1086	read.v.01	read paper
1087	take.v.04	get flowerpot
1088	insert.v.02	put sheet in tray
1089	exit.v.01	leave bed
1090	examine.v.02	x papers
1091	fill.v.01	fill tank with air
1092	take.v.04	get label
1093	raise.v.02	lift grate
1094	ask.v.01	ask george about beetlebaum
1095	climb.v.01	climb pillar
1096	read.v.01	read topaz scratch with glass
1097	kill.v.01	kill sofia with opener
1098	drop.v.01	drop rusty knife
1099	drop.v.01	drop cap
1100	brandish.v.01	wave clover
1101	search.v.04	search picture of cat
1102	brandish.v.01	wave spar
1103	insert.v.02	put hand in hive
1104	drop.v.01	drop pigeon
1105	exit.v.01	get out of pentagram
1106	take.v.04	take dorkmid
1107	put.v.01	put patch on pipe
1108	touch.v.01	touch red
1109	hit.v.02	strike rod of husbandry
1110	drop.v.01	drop plotter
1111	examine.v.02	x wheel
1112	ask.v.01	ask proprietor about amulet
1113	open.v.01	open tray
1114	read.v.01	read cracked
1115	ask.v.01	ask bum about crypt
1116	take.v.04	take cup
1117	show.v.01	show ring to michael
1118	memorize.v.01	learn zifmia
1119	insert.v.02	put bit in cup
1120	ask.v.01	ask him about nelson
1121	move.v.02	move handle
1122	travel.v.01	go to pig
1123	travel.v.01	ne
1124	take.v.04	take torch
1125	insert.v.02	put pot in case
1126	insert.v.02	put volcano in pot
1127	open.v.01	open briefcase
1128	unknown	frotz bottle
1129	take.v.04	get rod
1130	push.v.01	push rod
1131	set.v.05	set constellations to horse
1132	take.v.04	get book
1133	note.v.04	note sink
1134	open.v.01	open door with crowbar
1135	examine.v.02	x probe
1136	climb.v.01	climb up piano
1137	charge.v.17	point it at goats
1138	memorize.v.01	learn jindak
1139	drop.v.01	drop firestone
1140	take.v.04	take all from toolshed
1141	look.v.01	look in safe
1142	take.v.04	get cheese
1143	drop.v.01	drop peridots
1144	drop.v.01	drop garlic
1145	open.v.01	open jar
1146	examine.v.02	examine key
1147	show.v.01	show brick to gnome
1148	push.v.01	push poseidon northeast
1149	put.v.01	put chain on hook
1150	insert.v.02	put stick in hole
1151	put.v.01	put oil on hatch
1152	unknown	swanko spirit
1153	unknown	pick lock with sharp pick
1154	take.v.04	get zorkmid
1155	take.v.04	get portrait
1156	eat.v.01	eat tablet
1157	take.v.04	take analgesic
1158	touch.v.01	touch powerup stud
1159	insert.v.02	put red powder in kettle
1160	take.v.04	get real mirror
1161	take.v.04	get parcel from cupboard
1162	look.v.01	look in keg
1163	open.v.01	open cabinet
1164	examine.v.02	x viewscreen
1165	take.v.04	get mine
1166	unlock.v.01	unlock car
1167	drop.v.01	drop jewelry
1168	drop.v.01	drop secateurs
1169	take.v.04	get memo
1170	take.v.04	get amulet
1171	examine.v.02	x stairs
1172	insert.v.02	put bladder in geyser
1173	pull.v.04	pull pipe
1174	give.v.03	give pass to reunite
1175	open.v.01	open box
1176	examine.v.02	x district attorney
1177	take.v.04	take ball
1178	examine.v.02	x thad
1179	dig.v.01	dig
1180	show.v.01	show note to charles
1181	take.v.04	get canister
1182	take.v.04	take wrapper
1183	put.v.01	put pallet on boulder
1184	take.v.04	get gigantic bowl
1185	insert.v.02	put amulet in slot
1186	give.v.03	give envelope to woman
1187	take.v.04	get torn square
1188	ask.v.01	ask belboz about figure
1189	examine.v.02	x boot
1190	put.v.01	put gum on ass
1191	take.v.04	get sword
1192	examine.v.02	examine winch
1193	open.v.01	open raincoat
1194	take.v.04	take chelsea
1195	take.v.04	take x8, x9, x10, x11
1196	turn.v.09	turn c
1197	unknown	pulver river
1198	unknown	gnusto shiny scroll
1199	pray.v.01	pray to kraxis
1200	kill.v.01	kill thief with nasty knife
1201	take.v.04	take gold coin from right pan
1202	take.v.04	take crumpled scroll
1203	put.v.01	put magnet on mine
1204	examine.v.02	x trapdoor
1205	put.v.01	put silver coin on left
1206	skid.v.04	slide miniaturization card through slot
1207	insert.v.02	put rag in pot
1208	examine.v.02	examine fin
1209	take.v.04	get bird
1210	drop.v.01	drop eggs
1211	drop.v.01	drop carpet
1212	unknown	gnusto snavig
1213	take.v.04	get all from coffin
1214	turn.v.09	turn dial to 47
1215	examine.v.02	x floorboards
1216	examine.v.02	examine volt meter
1217	unknown	mix cauldron with spoon
1218	drop.v.01	drop journal and key
1219	close.v.01	close torch
1220	read.v.01	read spotted scroll
1221	press.v.01	press green button
1222	unknown	yomin tortoise
1223	take.v.04	take keys with pole
1224	light_up.v.05	light fuse with match
1225	consult.v.02	look up kebarn in leshosh
1226	press.v.01	press black
1227	take.v.04	take note
1228	examine.v.02	examine waterfall
1229	wear.v.02	wear sweater
1230	put.v.01	put laudanum on pork
1231	take.v.04	take 12
1232	examine.v.02	x soft things
1233	take.v.04	take toupee
1234	memorize.v.01	learn meef, meef and swanzo
1235	take.v.04	get 3
1236	insert.v.02	put acorns in net
1237	enter.v.01	enter hole
1238	drop.v.01	drop axe
1239	open.v.01	open door
1240	examine.v.02	x flowers
1241	eat.v.01	eat green
1242	examine.v.02	x clock
1243	shake.v.01	shake pack
1244	take.v.04	take all but parchment
1245	listen.v.01	listen
1246	remove.v.01	remove brick
1247	examine.v.02	x fountain
1248	insert.v.02	put emerald cluster in knapsack
1249	examine.v.02	x river
1250	take.v.04	get tools
1251	take.v.04	take green sphere
1252	take.v.04	get kappa
1253	throw.v.01	throw wishbone at ghost
1254	throw.v.01	throw brown at black
1255	take.v.04	get rods from sack
1256	examine.v.02	x form
1257	pull.v.04	pull ropes
1258	examine.v.02	examine goblin
1259	open.v.01	open throttle
1260	insert.v.02	put sceptre in first socket
1261	lower.v.01	lower ladder
1262	insert.v.02	put control in top socket
1263	unknown	foblub yupple
1264	ask.v.01	ask detective about chelsea
1265	dig.v.01	dig ground with axe
1266	take.v.04	get jar
1267	examine.v.02	x boat
1268	open.v.01	open handbag
1269	climb.v.01	climb down
1270	take.v.04	get gold locket
1271	skid.v.04	slide a
1272	drop.v.01	drop radio
1273	travel.v.01	down
1274	examine.v.02	x pass
1275	turn.v.09	turn dial right 3
1276	unknown	gnusto swanko
1277	press.v.01	press med
1278	skid.v.04	slide c
1279	drop.v.01	drop birdcage
1280	answer.v.01	sword
1281	give.v.03	give paper to gnome
1282	drop.v.01	drop shim
1283	memorize.v.01	learn fiznav
1284	take.v.04	get blue card
1285	answer.v.01	sleaze
1286	unknown	gnusto fiznav
1287	pull.v.04	pull slide
1288	cut.v.01	cut blue wire
1289	show.v.01	show ticket to gravedigger
1290	take.v.04	take fragment
1291	take.v.04	get laser
1292	take.v.04	get chalice
1293	examine.v.02	x thing
1294	examine.v.02	x left screen
1295	insert.v.02	put coin in slot
1296	take.v.04	take water
1297	examine.v.02	x ariana
1298	drop.v.01	drop pillow
1299	take.v.04	get arrow
1300	light_up.v.05	light salt with bug
1301	say.v.08	say time
1302	take.v.04	get microphone
1303	examine.v.02	examine toadstools
1304	examine.v.02	x crossbow
1305	wake_up.v.02	wake implementor
1306	touch.v.01	touch table
1307	open.v.01	open crypt
1308	open.v.01	open chest with needle
1309	consult.v.02	look up elijah inrecord
1310	switch_on.v.01	turn on homing
1311	remove.v.01	remove skis
1312	break.v.05	break cabinet
1313	give.v.03	give pork to crocodile
1314	take.v.04	take silver rod
1315	insert.v.02	put bladder in sack
1316	read.v.01	read notice
1317	unknown	frotz lantern
1318	drop.v.01	drop balsa wood beam
1319	ask.v.01	ask belboz about me
1320	look.v.01	look in bucket
1321	take.v.04	get electromagnet
1322	eat.v.01	eat food
1323	touch.v.01	touch mirror
1324	turn.v.09	turn crank
1325	examine.v.02	examine screen
1326	throw.v.01	throw rod
1327	take.v.04	get moss
1328	examine.v.02	examine radio
1329	take.v.04	get out
1330	search.v.04	search grass
1331	examine.v.02	x ladder
1332	show.v.01	show photograph to charles
1333	drop.v.01	drop crown
1334	light_up.v.05	light newspaper with pipe
1335	say.v.08	say alakazam
1336	push.v.01	push button enter
1337	unlock.v.01	unlock door with key
1338	drop.v.01	drop pipe
1339	examine.v.02	x whiteboard
1340	consult.v.02	look up ternalim in fresto
1341	examine.v.02	x rods
1342	fill.v.01	fill teapot
1343	examine.v.02	x coffee
1344	drop.v.01	drop robe in shaft
1345	unlock.v.01	unlock cage
1346	unknown	gnusto zemdor
1347	travel.v.01	up
1348	take.v.04	get mail
1349	examine.v.02	x pack
1350	take.v.04	take silver
1351	insert.v.02	put sugar in pan
1352	take.v.04	take walkie
1353	push.v.01	push yellow
1354	take.v.04	get jewelry
1355	give.v.03	give flask to bum
1356	write.v.07	write 12 on cube
1357	unknown	snavig grue
1358	take.v.04	get trowel
1359	ask.v.01	ask hacker about keys
1360	take.v.04	get orange vial
1361	take.v.04	get robe
1362	read.v.01	read faded scroll
1363	insert.v.02	put gold in slot
1364	give.v.03	give bread to old man
1365	say.v.08	say wheel
1366	memorize.v.01	learn izyuk
1367	ask.v.01	ask george about bag
1368	examine.v.02	examine coffin
1369	unknown	meef vines
1370	insert.v.02	put coal in furnace
1371	put.v.01	put clover on coin
1372	drop.v.01	drop pearl
1373	dig.v.01	dig plot with shovel
1374	take.v.04	get bucket
1375	take.v.04	take red powder
1376	examine.v.02	examine bones
1377	take.v.04	get egg
1378	show.v.01	show it to holmes
1379	unknown	gnusto zifmia spell
1380	drop.v.01	drop matchbox
1381	buy.v.01	buy blue carpet
1382	give.v.03	give cereal to hermit
1383	look.v.01	look at ring
1384	unknown	blorple 10
1385	put.v.01	put it on henry's tomb
1386	take.v.04	get ampoule
1387	put.v.01	put blanket on grue
1388	follow.v.01	follow mouse
1389	turn.v.09	turn it
1390	pull.v.04	pull line
1391	insert.v.02	put epic poem in kappa
1392	sequence.n.02	turtle, se and get scroll then nw
1393	insert.v.02	put spell book in zipper
1394	take.v.04	take implementeers
1395	sequence.n.02	robot, east and south
1396	unknown	rezrov gate
1397	say.v.08	say carte
1398	take.v.04	get puzzle box and flute
1399	open.v.01	open pot
1400	examine.v.02	x implementor
1401	give.v.03	give torch to gnome
1402	take.v.04	get scroll
1403	examine.v.02	x safe
1404	push.v.01	push bell
1405	take.v.04	take thing
1406	remove.v.01	remove new brick with crowbar
1407	drop.v.01	drop gores
1408	take.v.04	take sugar from pot
1409	drop.v.01	drop gloves
1410	examine.v.02	x bushes
1411	read.v.01	read white book
1412	press.v.01	press start
1413	take.v.04	take pig
1414	insert.v.02	put coal in machine
1415	take.v.04	get pearl
1416	insert.v.02	put cube in pot
1417	read.v.01	read tag
1418	drive.v.01	drive to buckingham palace
1419	insert.v.02	put scraps in forge
1420	cut.v.01	cut rope with dagger
1421	examine.v.02	x copy
1422	examine.v.02	x watch
1423	examine.v.02	examine book
1424	put.v.01	put gum on stick
1425	pour.v.01	pour wine in blue goblet
1426	ask.v.01	ask dragon about white
1427	take.v.04	take crunchy cereal
1428	unknown	gnusto scroll
1429	take.v.04	get puzzle box
1430	charge.v.17	point at blue carpet
1431	examine.v.02	examine glass case
1432	take.v.04	get watch
1433	switch_off.v.01	turn off saw
1434	insert.v.02	put laudanum in blue goblet
1435	examine.v.02	examine post
1436	pull.v.04	pull breaker
1437	take_off.v.06	take off scarf
1438	unknown	gnusto tinsot
1439	consult.v.02	look up heinrich in record
1440	examine.v.02	examine coconuts
1441	examine.v.02	x sequence stud
1442	insert.v.02	put yellow powder in kettle
1443	push.v.01	push mountain
1444	take.v.04	take a picture
1445	brandish.v.01	wave it in moonlight
1446	examine.v.02	x device
1447	insert.v.02	put chasm cube in bottom left socket
1448	take.v.04	take moldy book
1449	give.v.03	give teddy to woman
1450	follow.v.01	follow pig
1451	take.v.04	take statuette
1452	open.v.01	open wallet
1453	take.v.04	get portrait and bills
1454	say.v.08	hello
1455	enter.v.01	enter coffin
1456	memorize.v.01	learn rezrov
1457	insert.v.02	put carton in oven
1458	give.v.03	give mouse to fairy godmother
1459	drop.v.01	drop briefcase
1460	examine.v.02	x bag
1461	ask.v.01	ask doc about syringe
1462	pour.v.01	pour water on detective
1463	lie_down.v.01	lie in bed
1464	push.v.01	push statue w
1465	wear.v.02	wear breeches
1466	drop.v.01	drop knife and crowbar
1467	read.v.01	read dusty scroll
1468	exit.v.01	get out of basket
1469	enter.v.01	enter roller
1470	insert.v.01	insert orange card in slot
1471	insert.v.02	put bag in case
1472	put.v.01	put ladder under tree
1473	hit.v.02	strike rod of infinity
1474	pull.v.04	pull flower
1475	push.v.01	push can against wall
1476	open.v.01	open front door
1477	choose.v.01	city
1478	take.v.04	get ladder
1479	climb.v.01	climb porous wall
1480	clean.v.01	clean podium
1481	drop.v.01	drop sword
1482	turn.v.09	turn bolt with wrench
1483	open.v.01	open jewelry box
1484	stand.v.03	stand on beam
1485	examine.v.02	examine tree
1486	give.v.03	give candy to lizard
1487	take.v.04	get cutter
1488	examine.v.02	x curtain
1489	brandish.v.01	wave beads
1490	examine.v.02	examine mouth
1491	take.v.04	take black rod
1492	take.v.04	get acorns
1493	remove.v.01	remove frock
1494	examine.v.02	x door
1495	take.v.04	get lamp, glass and ampoule
1496	wake_up.v.02	wake gnome
1497	take.v.04	take dusty brick
1498	drop.v.01	drop rubies
1499	press.v.01	press gray button
1500	read.v.01	read flimsy scroll
1501	examine.v.02	x cat
1502	give.v.03	give silver coin to oarsman
1503	unknown	urbzig mace
1504	take.v.04	get candy and gold key
1505	set.v.05	set dial to 776
1506	take.v.04	take ticket 5802
1507	insert.v.02	put amber in socket
1508	throw.v.01	throw red at smoke
1509	insert.v.02	put coin in jukebox
1510	put.v.01	put it on hand
1511	charge.v.17	point it at lemniscus
1512	ask.v.01	ask harry about eddie smaldone
1513	look.v.01	look at controls
1514	write.v.07	write 8 on cube
1515	unknown	bozbar tortoise
1516	wear.v.02	wear wings
1517	set.v.05	set slider to 31
1518	examine.v.02	examine switch
1519	unknown	bunyon
1520	insert.v.02	put torch in golden chalice
1521	take.v.04	take knife
1522	choose.v.01	satchel
1523	connect.v.01	tie chain to rod
1524	drop.v.01	drop cutter, flask and axe
1525	ask.v.01	ask woman about ruby
1526	examine.v.02	x comb
1527	drop.v.01	drop flask
1528	ask.v.01	ask pedlar about suitcase
1529	remove.v.01	remove bit
1530	take.v.04	take burin
1531	take.v.04	get can
1532	take.v.04	get milkbottle
1533	examine.v.02	x fan
1534	examine.v.02	x tables
1535	drop.v.01	drop shovel
1536	take.v.04	take flag
1537	drop.v.01	drop stethoscope
1538	drop.v.01	drop mud
1539	drop.v.01	drop head
1540	take.v.04	get poetry
1541	push.v.01	push tree north
1542	throw.v.01	throw stone at creature
1543	unlock.v.01	unlock door with brass key
1544	open.v.01	open orange vial
1545	insert.v.02	put silver rod in top
1546	unlock.v.01	unlock chain with key
1547	look.v.01	look under sofa
1548	sit_down.v.01	sit on chair
1549	pull.v.04	pull rods
1550	ask.v.01	ask computestor about videophone
1551	examine.v.02	examine vegetable plot
1552	put.v.01	put all on box
1553	ask.v.02	ask spirit for name
1554	insert.v.02	put scarab in case
1555	pour.v.01	pour liquid on torch
1556	raise.v.02	lift plywood cover
1557	open.v.01	open manhole with crowbar
1558	take.v.04	get rose
1559	talk.v.02	talk to boy
1560	exit.v.01	get out of cask
1561	take.v.04	get broom
1562	read.v.01	read envelope
1563	remove.v.01	remove gas mask
1564	turn.v.09	turn ring to fourth symbol
1565	unknown	blorple x10
1566	look.v.01	look out window
1567	take.v.04	take coin from zipper
1568	remove.v.01	remove junk with forklift
1569	put.v.01	put on parka
1570	take.v.04	get husbandry
1571	switch_on.v.01	turn on switch
1572	examine.v.02	examine corpse
1573	examine.v.02	examine ship
1574	look.v.01	look in telescope
1575	take.v.04	get bag
1576	drop.v.01	drop skink
1577	show.v.01	show amulet to michael
1578	look.v.01	l in box
1579	insert.v.02	put pouch in toolkit
1580	look.v.01	look inside tube
1581	drop.v.01	drop remote control
1582	take.v.04	take paper with pole
1583	switch_on.v.01	turn on bulb
1584	examine.v.02	x plaque
1585	travel.v.01	go panel
1586	take.v.04	get yellow card
1587	take.v.04	take keys
1588	take.v.04	take key from zipper
1589	ask.v.01	ask male about daddy
1590	insert.v.02	put black rod in hole
1591	unknown	lobal me
1592	insert.v.02	put mana in bottom socket
1593	take.v.04	take eyes with tongs
1594	examine.v.02	x electronics
1595	take.v.04	take toy
1596	push.v.01	push knob
1597	unknown	gnusto vaxum spell
1598	insert.v.02	put it in opening
1599	give.v.03	give eggs
1600	take.v.04	get firework
1601	take.v.04	take emerald
1602	take.v.04	take watch
1603	inventory.v.01	i
1604	take.v.04	get maiden
1605	enter.v.01	enter curtain
1606	take.v.04	get pillow
1607	give.v.03	give ekmek to andromeda
1608	travel.v.01	w
1609	drop.v.01	drop them
1610	turn.v.09	turn ring to third symbol
1611	examine.v.02	examine walkie
1612	read.v.01	read vellum scroll
1613	sequence.n.02	rock, s
1614	examine.v.02	x statue
1615	take.v.04	get torch
1616	break.v.05	break window
1617	open.v.01	open envelope
1618	take.v.04	get pendant
1619	read.v.01	read damp scroll
1620	ask.v.01	ask charles about temple
1621	unknown	malyon dragon
1622	fill.v.01	fill pot with water
1623	give.v.03	give book to twin
1624	buy.v.01	buy bag
1625	turn.v.09	turn wheel right
1626	wear.v.02	wear clothes
1627	examine.v.02	examine satellite
1628	open.v.01	open chest
1629	insert.v.02	put knife in zipper
1630	take.v.04	take ebony
1631	show.v.01	show skull to bum
1632	take.v.04	get homing
1633	take.v.04	take it
1634	take.v.04	take clock
1635	examine.v.02	x pen
1636	take.v.04	get bills
1637	examine.v.02	x bubble
1638	take.v.04	get spray
1639	open.v.01	open jeep
1640	examine.v.02	examine garlic
1641	read.v.01	read newspaper
1642	drop.v.01	drop all but brain
1643	put.v.01	put mukhtar on table
1644	insert.v.02	put packet in pot
1645	examine.v.02	x button
1646	memorize.v.01	learn liskon
1647	take.v.04	take boots
1648	open.v.01	open bio-lock door
1649	put.v.01	put sphere on pentagram
1650	hit.v.03	hit floor with axe
1651	ask.v.01	ask k9 about cybermen
1652	take.v.04	get fig
1653	take.v.04	take green rod
1654	switch_on.v.01	turn on microphone
1655	look.v.01	look at woods
1656	take.v.04	get wheel
1657	note.v.04	note stools
1658	push.v.01	push table s
1659	throw.v.01	throw rope into chute
1660	read.v.01	read crumpled scroll
1661	push.v.01	push second switch
1662	unlock.v.01	unlock box 600 with key
1663	give.v.03	give blue goblet to butler
1664	take.v.04	get bear
1665	drop.v.01	drop amulet
1666	take.v.04	get crossbow
1667	set.v.05	set compass to crane
1668	drop.v.01	drop all cubes
1669	rub.v.01	rub bug
1670	unknown	izyuk myself
1671	drop.v.01	drop shield
1672	wear.v.02	wear balm
1673	exit.v.01	get out of golden machine
1674	close.v.01	close pizza box
1675	buy.v.01	buy candy from hawker
1676	examine.v.02	x invite
1677	push.v.01	push dusty n
1678	insert.v.02	put flour in pot
1679	take.v.04	take umbrella
1680	take.v.04	get canary
1681	enter.v.01	enter pub
1682	examine.v.02	x crane
1683	charge.v.17	point at coconut
1684	unknown	lleps urbzig
1685	press.v.01	press down
1686	read.v.01	read letter
1687	drop.v.01	drop pole
1688	read.v.01	read booklet
1689	memorize.v.01	learn vaxum
1690	press.v.01	press blue button
1691	examine.v.02	x hawk
1692	ask.v.01	ask george about gumball
1693	drop.v.01	drop glasses
1694	examine.v.02	x note
1695	look.v.01	look into wagon
1696	press.v.01	press bottom
1697	look.v.01	look in crypt
1698	take.v.04	take beam from southern niche
1699	insert.v.02	put sprig in cauldron
1700	examine.v.02	x librarian
1701	say.v.08	say even
1702	pull.v.04	pull chain
1703	put.v.01	put x8 on second pile
1704	touch.v.01	touch yellow
1705	wear.v.02	wear sandals
1706	unknown	blorple 5
1707	choose.v.01	seat
1708	unknown	blorple 1
1709	insert.v.01	insert new battery in laser
1710	take.v.04	take all from basis
1711	pull.v.04	pull lining
1712	examine.v.02	examine dish
1713	open.v.01	open wardrobe
1714	take.v.04	take note and card
1715	look.v.01	look at mural
1716	take.v.04	get pliers
1717	examine.v.02	examine bird
1718	put.v.01	put maiden on pack
1719	take.v.04	get key
1720	drop.v.01	drop dino
1721	switch_on.v.01	turn projector on
1722	throw.v.01	throw sceptre in boat
1723	insert.v.02	put rope in unit
1724	take.v.04	get amulet and scroll
1725	touch.v.01	touch obelisk
1726	drop.v.01	drop pack
1727	stand.v.03	stand on charles
1728	examine.v.02	x handle
1729	take.v.04	get black scroll
1730	insert.v.02	put brick in hole
1731	open.v.01	open closet
1732	unknown	gnusto taclor
1733	take.v.04	get hand
1734	pull.v.04	pull torch
1735	insert.v.01	insert slide in it
1736	examine.v.02	x dusty brick
1737	take.v.04	take bird
1738	read.v.01	read hieroglyphs
1739	exit.v.01	get out of bunk
1740	drop.v.01	drop matches
1741	buy.v.01	buy beer
1742	insert.v.02	put canteen in knapsack
1743	look.v.01	look through binoculars at shelter
1744	examine.v.02	x gun
1745	take.v.04	take whip
1746	examine.v.02	x marker
1747	take.v.04	get pot
1748	unlock.v.01	unlock northern door with flat key
1749	drop.v.01	drop suit
1750	examine.v.02	x grill
1751	take.v.04	get line
1752	touch.v.01	touch calibration
1753	examine.v.02	x torn clothes
1754	drop.v.01	drop lump
1755	examine.v.02	x dragon
1756	remove.v.01	remove third brick
1757	switch_off.v.01	turn off lantern
1758	press.v.01	press 0
1759	insert.v.02	put c battery in drill
1760	examine.v.02	examine barrow
1761	drink.v.01	drink whiskey
1762	examine.v.02	examine lever
1763	open.v.01	open box with tool
1764	play.v.03	play flute
1765	charge.v.17	point it at metal
1766	take.v.04	get bauble
1767	insert.v.02	put it in hole
1768	take.v.04	take mud
1769	take.v.04	get wrought iron key
1770	give.v.03	give cola to guard
1771	show.v.01	show hand to urchin
1772	open.v.01	open trapdoor
1773	examine.v.02	x plate
1774	read.v.01	read news in newspaper
1775	take.v.04	take gold key
1776	hit.v.03	hit elf
1777	remove.v.01	remove stethoscope
1778	open.v.01	open pizza box
1779	give.v.03	give tablets to trent
1780	climb.v.01	climb beanstalk
1781	take.v.04	take myrrh
1782	close.v.01	close panel
1783	take.v.04	get implement
1784	take.v.04	take hand
1785	examine.v.02	x tree
1786	unlock.v.01	unlock door with steel key
1787	take.v.04	get cage
1788	enter.v.01	get in floor
1789	eat.v.01	eat blue cake
1790	charge.v.17	point to coconut
1791	open.v.01	open fur sack
1792	ask.v.01	ask delbin about ale
1793	remove.v.01	remove jacket
1794	open.v.01	open metal cover
1795	open.v.01	open toolkit
1796	insert.v.02	put diamond in case
1797	insert.v.02	put torch in case
1798	put.v.01	put gear on post
1799	shoot.v.01	shoot pod with bazooka
1800	insert.v.02	put toy in pot
1801	examine.v.02	x servers
1802	take.v.04	get eight
1803	travel.v.01	d
1804	drop.v.01	drop scroll
1805	examine.v.02	x tower
1806	give.v.03	give pincer to marvin
1807	drop.v.01	drop hoard
1808	give.v.03	give card to alan
1809	put.v.01	put branch under boulder
1810	take.v.04	take axe
1811	take.v.04	get wand
1812	enter.v.01	get in golden machine
1813	insert.v.01	insert oar in oarlock
1814	turn.v.09	turn roller on
1815	wear.v.02	wear fur
1816	take.v.04	take white rod
1817	drop.v.01	drop matchbook
1818	jump.v.01	jump lake
1819	search.v.04	search stand
1820	unknown	frotz me
1821	take.v.04	take can
1822	press.v.01	press status stud
1823	eat.v.01	eat red goo
1824	insert.v.02	put sketch in projector
1825	talk.v.02	talk to sleaze
1826	eat.v.01	eat beef
1827	take.v.04	get chain
1828	take.v.04	take marker
1829	insert.v.02	put hand in cauldron
1830	take.v.04	get meter
1831	take.v.04	get pack
1832	take.v.04	take stone
1833	examine.v.02	x printouts
1834	sit_down.v.01	sit down
1835	insert.v.02	put pliers into thing
1836	play.v.03	play accordion
1837	examine.v.02	x feather
1838	pull.v.04	pull third peg
1839	search.v.04	search painting
1840	turn.v.09	turn dial to 1
1841	say.v.08	dehlila
1842	say.v.08	say kaluze
1843	hit.v.03	hit lamp
1844	examine.v.02	examine fireplace
1845	put.v.01	put ladder under trap
1846	insert.v.02	put it in projector
1847	light_up.v.05	light candle with fire
1848	drop.v.01	drop firework
1849	open.v.01	open pram
