ID	LABEL	TEXT
1337	6	plugh
1338	0	spread peanut butter on frank
1339	3	set compass to swallow
1340	25	get teapot, mat, letter opener, matchbook and paper
1341	31	search gnome
1342	27	drop screw
1343	25	take bottle
1344	3	foe
1345	51	x kettle
1346	51	x crossbow
1347	27	drop mirror
1348	3	melbor myself
1349	45	go through south wall
1350	37	touch tool stud
1351	50	put it in bag
1352	27	drop pillow
1353	51	x bar
1354	3	stand in short line
1355	25	take painting
1356	25	take x10
1357	3	fly kite
1358	51	examine crabs
1359	51	x creature
1360	24	wear cap
1361	42	turn valve
1362	50	put lemming in cage
1363	25	get collar
1364	51	x probe
1365	27	drop wig
1366	51	x figure
1367	3	lock door
1368	50	put towel over drain
1369	3	note counter
1370	38	open tube
1371	3	get in floor
1372	26	remove watch
1373	51	examine herbs
1374	2	drink tea
1375	3	point it at metal
1376	30	give silver coin to oarsman
1377	27	push dusty n
1378	18	1
1379	25	get club
1380	12	kill eranti
1381	44	show note to charles
1382	25	get can
1383	27	move floorboards
1384	25	get knapsack
1385	43	ask him about librarian
1386	48	talk to reunite
1387	25	get note
1388	3	write 10 on cube
1389	25	get aqua vial
1390	50	put packet in pan
1391	17	jump off equipment
1392	38	open matchbox
1393	27	drop pigeon
1394	50	put ladder in well
1395	42	turn dial to 3
1396	3	unlock chain with key
1397	3	blow whistle
1398	25	get hook
1399	25	take red
1400	40	read instructions
1401	3	dial 576-3190
1402	50	put pot in case
1403	33	learn liskon
1404	24	wear locket
1405	38	open outer
1406	51	examine tracks
1407	40	read white scroll
1408	25	take white scroll
1409	5	turn on computestor
1410	40	read pale scroll
1411	34	lie in tiny little bed
1412	27	drop clock
1413	25	take ribbon
1414	24	wear armour
1415	51	examine vegetable plot
1416	32	turn ring to fifth symbol
1417	33	learn fiznav
1418	27	push rock
1419	25	take peridots
1420	51	x books
1421	38	open car
1422	5	turn on drive
1423	28	look in coat
1424	25	get coke and carton
1425	51	x label
1426	30	give pork to crocodile
1427	51	x wire
1428	50	put volcano in pot
1429	3	dungeon master, wait
1430	27	push green
1431	27	press 2
1432	31	search tray
1433	3	write 5 on cube
1434	30	give gram to queenie
1435	27	throw rope into chute
1436	38	open journal
1437	42	wave wand at magic porridge pot
1438	38	open tin
1439	3	oozelumny
1440	51	x pots
1441	27	drop egg
1442	6	oracle, hello
1443	27	drop drill
1444	40	read huge tome
1445	30	give mouse to fairy godmother
1446	50	put ash on journal
1447	27	drop wire
1448	51	x salt
1449	25	get fork
1450	51	examine boy
1451	6	guard, hello
1452	3	set slider to 31
1453	50	put coin in interest
1454	50	put strength in right socket
1455	25	get pacquet, paper and crayon
1456	35	whip smooth lion
1457	25	get magic bean
1458	26	remove suit
1459	25	get gem
1460	50	put cloth in water
1461	25	get it
1462	38	open royal-blue box
1463	3	point it at knight
1464	30	give hairpin to mary
1465	50	put magnet on mine
1466	51	x barman
1467	3	set second wheel to 2
1468	27	drop cracked
1469	27	drop gigantic bowl
1470	50	put chasm cube in bottom left socket
1471	42	wave it in moonlight
1472	1	untie rope
1473	3	unlock chest with brass key
1474	38	open box
1475	3	i
1476	29	berknip
1477	50	put silver sphere in pot
1478	2	eat berries
1479	7	light pipe with match
1480	25	get lens
1481	32	turn wheel right
1482	50	put x1, x2, x7 on first pile
1483	38	dragon, open door
1484	44	show ring to michael
1485	25	get balls
1486	3	catch it
1487	38	open forge
1488	25	take analgesic
1489	24	wear dress
1490	3	still life, lagach
1491	3	enter white door
1492	25	take boots
1493	25	get label
1494	25	take emerald
1495	28	look under seat
1496	25	get gigantic bowl
1497	38	open demijohn
1498	14	tie scarf to signpost
1499	42	swing rope
1500	25	take needle
1501	3	mural, lagach
1502	3	liskon me
1503	51	x keypad
1504	30	give envelope to woman
1505	51	x key
1506	27	pull rods
1507	51	x tree
1508	27	drop dusty book
1509	51	x cooler
1510	25	take yellow powder
1511	30	give sushi to samurai
1512	25	take knife
1513	3	set dial to 948
1514	13	play whistle
1515	27	drop hoard
1516	36	get out of bunk
1517	14	tie tinsel to coin
1518	3	punch out blue dot
1519	27	drop gores
1520	51	x mukhtar
1521	40	read scriptures
1522	51	examine chasm
1523	3	gnusto shiny scroll
1524	25	get keys
1525	51	x forest
1526	25	get flask
1527	8	tear it
1528	51	x writing
1529	25	take fragment
1530	27	drop toy
1531	50	put bottle in zipper
1532	25	take dusty scroll
1533	14	tie rope to handle
1534	25	take x1,x2,x7,x8
1535	28	look behind tapestry
1536	51	x toner
1537	1	untie balloon
1538	0	fill bowl
1539	25	get ball
1540	3	dig in ground
1541	2	drink coke
1542	30	give teddy to woman
1543	40	read sticker
1544	33	learn tinsot
1545	50	put silver coin in pocket
1546	3	feeyuk me
1547	27	push button enter
1548	50	put mana in bottom socket
1549	43	ask gnome about page
1550	26	remove coat
1551	25	take thyme
1552	3	set compass to crane
1553	25	take erbium
1554	3	gnusto shazok
1555	38	open slab
1556	3	enter square
1557	27	press brown button
1558	50	put guano in cannon
1559	25	get mug
1560	27	drop bag
1561	7	light lamp
1562	3	nitfol frogs
1563	27	press up button
1564	3	unlock northern door with flat key
1565	6	tell gnome about grunk
1566	25	get weeds with fork
1567	25	get embers
1568	28	look at shadow
1569	40	read culture
1570	51	examine snooker table
1571	45	south
1572	51	examine film projector
1573	17	jump out window
1574	43	ask gnome about statue
1575	27	put sword down
1576	25	take x1, x10
1577	50	lean ladder against fence
1578	41	hit floor with axe
1579	51	examine gnomon
1580	51	x electric panel
1581	27	drop wine
1582	16	ask spirit for name
1583	26	remove mask
1584	2	feed pigeon
1585	8	smash cabinet
1586	30	give magazine to doc
1587	30	give gram to jim
1588	40	read writing
1589	50	put acorns in net
1590	25	get flag
1591	38	open envelope
1592	3	dig
1593	5	turn on switch
1594	3	clean skeleton with moss
1595	26	remove ring
1596	3	strike it
1597	51	examine output
1598	25	take clover
1599	25	get heart from boat
1600	38	open it
1601	25	get axe
1602	3	huncho vase
1603	45	sw
1604	50	insert film in film projector
1605	27	push fountain
1606	3	pour water in silver chalice
1607	25	get plans
1608	27	drop soap
1609	25	get scarab
1610	28	look in safe
1611	31	search waterfall
1612	28	look under cushion
1613	3	write 2 on cube
1614	50	put soap on zipper
1615	44	show ledger to magistrate
1616	27	push test button
1617	25	get lamp
1618	27	drop flippers
1619	27	throw axe at dwarf
1620	50	put sceptre in second socket
1621	51	x copy
1622	51	x screen
1623	3	unlock bronze door with key
1624	27	drop fruit
1625	6	say kaluze
1626	43	ask technician about security gates
1627	27	push red
1628	51	examine winch
1629	42	turn dial right
1630	32	turn dial left 4
1631	51	x coat
1632	25	get red, blue and green cake
1633	38	open curtain
1634	27	press techno
1635	25	get device
1636	25	get sceptre
1637	25	grab case
1638	50	put bracelet in case
1639	25	take club
1640	27	slide o
1641	45	ask wolf to blow turbine
1642	14	tie rope to altar
1643	50	put pallet on boulder
1644	50	put oak on table
1645	30	give flask to bum
1646	38	open window
1647	26	wipe web
1648	40	read scroll
1649	42	turn selkis
1650	1	untie horse
1651	51	examine map
1652	3	cock crossbow
1653	25	get balm
1654	44	show bar to tina
1655	31	search garbage
1656	33	learn izyuk spell
1657	28	look in pocket
1658	3	frotz coin
1659	3	get on couch
1660	3	clean table with cloth
1661	25	get box and journal
1662	37	rub flower
1663	3	blorple 1
1664	27	throw club at aquarium
1665	38	open curtains
1666	30	give pass to sleaze
1667	36	get out of golden machine
1668	50	put ruby in red boot
1669	50	put key in hole
1670	25	take flour
1671	43	ask alan about novel
1672	25	take damp scroll
1673	50	put match in raincoat
1674	3	point at blue carpet
1675	50	put skink in pocket
1676	50	put black in slot
1677	27	drop stethoscope
1678	13	play syrinx
1679	25	get wand
1680	42	turn switch off
1681	30	give copy to male
1682	25	take all but lantern
1683	42	turn dial to 1
1684	3	look up wilhelm in record
1685	50	put 10 in box
1686	38	open navy-blue box
1687	51	x gauge
1688	50	put torch in basket
1689	38	open tank
1690	25	take thick brick
1691	28	look in rowboat
1692	3	espnis thug
1693	50	put c battery in drill
1694	25	get net
1695	43	ask k9 about control
1696	5	turn on light
1697	25	get key, jewels and whistle
1698	25	take a picture
1699	43	ask allarah about black
1700	51	x bladder
1701	13	play organ
1702	6	dehlila
1703	25	take gloves
1704	30	give magazine to madman
1705	3	close it
1706	14	attach string to kite
1707	40	read page
1708	43	ask bly about monster
1709	50	put it on yellowed paper
1710	27	slide miniaturization card through slot
1711	45	tell floyd to go north
1712	51	x blade
1713	3	pour water on beanstalk
1714	3	close raincoat
1715	3	gnusto swanzo spell
1716	25	take bag
1717	44	show skull to bum
1718	32	turn dial right 3
1719	24	wear coat
1720	25	take water
1721	33	learn pulver
1722	3	stand in long line
1723	27	pull chain
1724	25	take beam from eastern niche
1725	44	show card to librarian
1726	27	drop ladder
1727	51	examine bubble
1728	25	get all from demijohn
1729	3	enter dumb waiter
1730	3	close door
1731	27	push west wall
1732	50	put dust in vent
1733	0	fill bottle
1734	40	read letter
1735	25	get long steel key
1736	43	ask harry about eddie smaldone
1737	25	get silver
1738	28	look at statue through telescope
1739	28	look shelf
1740	3	dig in tub
1741	50	put wisdom in left socket
1742	38	open bin
1743	51	x bats
1744	25	take gold key
1745	28	look at bookshelf
1746	40	read history book
1747	25	take marker
1748	25	get lantern
1749	25	take selfie
1750	24	wear jacket
1751	51	examine floor
1752	3	gnusto crumpled
1753	43	ask bum about crypt
1754	50	insert indigo card in slot
1755	21	wake implementor
1756	50	put white in toolkit
1757	24	wear ring
1758	51	x note
1759	40	read journal
1760	50	put splinter into crevice
1761	51	x block
1762	18	4
1763	27	drop it and pliers
1764	48	talk to empirious
1765	25	take lantern
1766	27	drop knife and crowbar
1767	25	get fish
1768	50	put all in pocket
1769	25	take all from chest
1770	51	examine barrels
1771	50	put clock in pot
1772	37	touch generator
1773	51	x horse
1774	51	examine reeds
1775	38	open pram
1776	41	hit dog
1777	40	read hieroglyphs
1778	3	get down
1779	25	take stopper
1780	35	hit icicle with umbrella
1781	3	gnusto tossio
1782	27	drop wet suit
1783	50	put control in top socket
1784	2	eat green
1785	30	give pass to reunite
1786	25	take handkerchief
1787	27	drop peridots
1788	37	lick pet
1789	3	load it
1790	25	get emerald
1791	51	examine tiny metal
1792	51	x slabs
1793	26	remove cap
1794	51	x crack
1795	2	drink drink
1796	3	gnusto gloth
1797	14	tie chest to rope
1798	27	drop crown
1799	27	drop photo
1800	26	remove gas mask
1801	3	fwoosh
1802	9	hole, n
1803	27	push south wall
1804	3	blorple 12
1805	28	look in closet
1806	25	get fan
1807	25	take cereal
1808	3	click if-archive
1809	9	robot, east and south
1810	43	ask allarah about red
1811	3	unlock filing cabinet with key
1812	3	pick up cube
1813	43	ask george about gumball
1814	33	learn gondar
1815	30	give goggles to cheryl
1816	3	unplug tv
1817	38	open drawer
1818	43	ask male about female
1819	50	put trunk in case
1820	51	examine lemming
1821	25	get broom
1822	30	give drink to frank
1823	25	take whip
1824	49	cut blue tassel
1825	50	put all in zipper except book
1826	25	get canister
1827	25	get hydrant
1828	25	get violet card
1829	51	x powerup stud
1830	51	x minerals
1831	3	paint cue ball
1832	27	drop spectacles
1833	30	give coin to gnome
1834	3	close reactor
1835	3	g
1836	28	look in fissure
1837	41	hit plaster with pickaxe
1838	27	drop hammer
1839	3	throck weed
1840	25	get padlock
1841	25	take raincoat
1842	45	out
1843	3	chew gum
1844	50	put long steel key on keyring
1845	40	read news in newspaper
1846	27	drop all except bread
1847	50	put printer on table
1848	45	go stump
1849	43	ask skier about scroll
1850	27	drop green
1851	7	light torch
1852	45	nw
1853	51	x shelves
1854	27	drop booklet
1855	38	open kit
1856	3	bozbar tortoise
1857	51	x patch
1858	51	x boxes
1859	40	read newspaper
1860	3	enter handcar
1861	25	get guano, scroll and amber vial
1862	25	get tweezers
1863	50	put entrails in body
1864	25	get paintbrush
1865	44	show violet to trent
1866	28	look
1867	50	put pouch in toolkit
1868	50	put paper in receptacle
1869	38	open cell door
1870	51	examine wight
1871	2	drink wine
1872	44	show book to gnome
1873	10	break door
1874	25	get jar
1875	51	examine post
1876	25	get lye
1877	31	search snow
1878	51	examine boats
1879	50	put it in hole
1880	26	remove towel
1881	6	say yello
1882	8	break bottle
1883	50	put coffin in case
1884	27	drop package
1885	27	press 3
1886	25	get printer
1887	3	inventory
1888	49	cut green with scalpel
1889	25	get glider
1890	38	open blue box
1891	30	give paper to professor
1892	3	close locket
1893	25	get topaz
1894	24	wear spectacles
1895	25	take toad
1896	3	mosaic, lagach
1897	50	put thumb in hole
1898	33	learn zemdor
1899	51	examine goblin
1900	27	push coffin s
1901	25	get large key
1902	50	put clear sphere in diamond stand
1903	3	write on whiteboard with marker
1904	25	take sceptre
1905	51	examine woman
1906	25	take picture
1907	25	get salt
1908	50	put all in thing
1909	50	put string in brick
1910	51	examine toaster
1911	3	zifmia adventurer
1912	32	turn nephthys
1913	43	ask fairy godmother about horse
1914	25	get frog
1915	31	search bones
1916	28	look in hole
1917	51	examine refuse
1918	25	get safe
1919	3	frotz bottle
1920	25	get popcorn
1921	3	gloth dough
1922	3	bite banana
1923	42	turn ring
1924	25	get satchel
1925	25	get blue paper
1926	27	drop blue paper and yellow paper
1927	3	lock cabinet with key
1928	27	press powerup
1929	27	push dionysus southeast
1930	51	examine corpse
1931	26	remove balls
1932	27	drop vial
1933	51	x papers
1934	33	learn tossio
1935	50	put stick in hole
1936	38	open briefcase
1937	3	thank gnome
1938	25	get short poem
1939	30	give violin, necklace, ruby, stamp, zorkmid, crown and dragon to demon
1940	51	examine porridge oats
1941	50	put tobacco in pipe
1942	25	take leaf
1943	30	give card to woman
1944	51	x sketch
1945	27	press east wall
1946	25	get yellow
1947	16	ask for pigeon
1948	25	get screwdriver
1949	49	cut blue wire
1950	27	push blue
1951	25	get oil
1952	44	show envelope to johnny
1953	27	push coffin w
1954	51	x hawk
1955	25	get shimmering scroll
1956	43	ask male about daddy
1957	50	put ring, book in sack
1958	3	bunyon
1959	3	point at cola
1960	25	get tin
1961	36	get out of basket
1962	27	press 5
1963	38	open mailbox
1964	3	point it at goats
1965	31	search boots
1966	50	put berries in pan
1967	25	take match
1968	50	put trophy in depression
1969	27	drop brown
1970	7	light salt with bug
1971	3	dig sand
1972	50	put box in zipper
1973	24	wear razor
1974	27	press blue button
1975	3	wind canary
1976	28	look in crack
1977	40	read wall
1978	25	take eyes with tongs
1979	33	learn rezrov
1980	3	caskly chewed scroll
1981	50	put silver chalice in knapsack
1982	27	throw all but book into lower chute
1983	37	touch powerup stud
1984	31	pry sixth rib with sword
1985	3	unlock box 600 with key
1986	36	get out of forklift
1987	3	close cabinet
1988	25	take blue carpet
1989	25	take opener
1990	37	hold breath
1991	51	examine cylinder
1992	51	examine card
1993	28	look inside tube
1994	27	drop newspaper
1995	38	open access panel
1996	51	x clingfilm
1997	27	drop red hat
1998	31	search ruins
1999	16	ask mary for ladder
2000	45	fly
2001	51	x grass
2002	51	x bubble
2003	40	read missive
2004	25	take white rod
2005	25	get firewood
2006	40	read vellum scroll
2007	50	put knife in zipper
2008	38	open bio-lock door
2009	27	push newspaper under door
2010	51	x rags
2011	5	turn on homing
2012	30	give mirror 1 to michael
2013	25	take umbrella
2014	25	get sketch
2015	3	unlock door with keys
2016	51	x printer
2017	2	drink ochre potion
2018	25	take rod
2019	53	strike rod of fire
2020	3	bozbar horse
2021	38	open satchel
2022	27	drop mine
2023	50	put x10 in second
2024	40	read list
2025	17	walk 4 paces south
2026	27	push dusty s
2027	25	get zorkmid
2028	31	search couch
2029	27	drop zipper
2030	3	blorple 10
2031	3	yomin ogre
2032	51	x torn clothes
2033	3	get in web
2034	51	x device
2035	50	put large plug in large receptacle
2036	51	x knife
2037	32	turn crank
2038	43	ask morgan about dragon
2039	25	take amber
2040	2	drink whiskey
2041	3	unlock handcuffs with key
2042	7	light candle with fire
2043	27	drop dragon and paper
2044	25	get paint
2045	25	get poetry
2046	50	put torch in well
2047	51	examine bird
2048	3	pour water on powder
2049	27	drop scroll
2050	25	get flint
2051	25	get silver chalice
2052	25	take balsa beam from northern niche
2053	22	drive to pinchin lane
2054	50	put feather on left
2055	25	take kettle
2056	42	turn bolt with wrench
2057	24	wear sack
2058	3	type 0628 on laptop
2059	50	insert blue card in slot
2060	50	put key on keyring
2061	25	take zipper
2062	26	remove third brick
2063	25	get candles
2064	27	press green
2065	12	kill thief with nasty knife
2066	25	get file
2067	30	give torch to gnome
2068	25	take staff
2069	50	put x8 on second pile
2070	16	ask tip for tool
2071	3	blorple 8
2072	28	look at furnace
2073	25	get fluff
2074	28	watch video
2075	27	drop torch
2076	3	point it at me
2077	51	examine coffin
2078	50	put lye in coat
2079	25	get stone
2080	51	x murals
2081	25	take butter
2082	37	touch notch
2083	25	get pistol
2084	3	rimshaw, hypnotise me
2085	30	give fluff to arthur
2086	12	kill dragon
2087	25	get kit
2088	24	wear gloves
2089	38	open dresser
2090	3	clean lump
2091	25	get tea
2092	3	unlock chest
2093	37	touch thing with pole
2094	3	close cold box
2095	51	x sydney
2096	25	get flash
2097	25	get flute
2098	50	put painting in case
2099	45	e
2100	28	smell smoke
2101	27	drop matches
2102	27	throw rod
2103	51	examine flytrap
2104	3	gnusto scroll
2105	13	play tape
2106	32	turn bolt with wrench
2107	42	wave it
2108	27	push pine panel
2109	25	take dummy
2110	50	put tree on square
2111	31	search pizza
2112	25	get book
2113	27	drop leaflet
2114	3	wait for johnny
2115	25	get trowel
2116	38	open pot
2117	51	examine searchlight
2118	33	learn meef, meef and swanzo
2119	30	give alpha to apollonius
2120	38	open office door
2121	27	drop pile
2122	44	show keys to michael
2123	30	give cereal to hermit
2124	31	search wreck
2125	17	walk around bulldozer
2126	38	open crate
2127	25	get medicine bottle
2128	3	frotz temple
2129	27	press black
2130	27	pull anchor
2131	43	ask her about rare books
2132	3	get in golden machine
2133	25	take pen
2134	31	search shape
2135	3	dig rock with axe
2136	8	break frame
2137	53	strike rod of husbandry
2138	27	drop stick
2139	27	press ignition
2140	51	x top shelf
2141	28	smell car
2142	25	get timber
2143	50	put jar in purse
2144	25	take butter from pot
2145	25	get sapphire
2146	3	tase sleaze
2147	25	get finch
2148	51	x wheels
2149	51	x me
2150	3	cast frotz on amulet
2151	25	get all from drawer
2152	25	get dragon and paper
2153	29	sleaze
2154	28	look at controls
2155	25	take dagger
2156	51	x pass
2157	50	put it in cannon
2158	51	examine dish
2159	38	open fridge
2160	3	unlock hatch with brass key
2161	5	turn on electricity
2162	27	drop balsa wood beam
2163	42	turn it right 5
2164	30	give card to alan
2165	25	get porridge oats
2166	38	open back door
2167	25	get bracelet
2168	25	get daisy
2169	26	remove first brick
2170	51	examine mesa
2171	25	get battery
2172	26	remove fused bedistor with pliers
2173	44	show crossbow to dragon
2174	40	read prayer
2175	25	take all except key, whip, stool
2176	25	get spar
2177	3	gnusto fiznav
2178	50	put blanket on grue
2179	42	wave spindle
2180	42	wave hairband
2181	3	enter dory
2182	3	write 3 on cube
2183	27	push bed
2184	7	light torch with fire
2185	50	put it in thing
2186	25	get toolkit
2187	35	hit elf
2188	8	break padlock with hook
2189	50	put hand in cauldron
2190	8	break branch
2191	3	frotz candle
2192	42	turn ring to second symbol
2193	38	open pizza box
2194	27	drop can
2195	51	examine bandage
2196	27	throw wishbone at ghost
2197	27	drop padlock
2198	37	rub bug
2199	51	x insect
2200	3	get in bucket
2201	50	put gram in basket
2202	25	get relay
2203	50	put gum on ass
2204	3	note sink
2205	50	put flour in pot
2206	25	take gnomon
2207	25	take skink
2208	40	read faded
2209	25	take keys
2210	7	light candles with match
2211	22	drive to whitehall
2212	25	get ruby cluster
2213	41	hit comb
2214	3	frotz lantern
2215	51	examine enclosure
2216	50	put figurine in case
2217	3	bandage arm with rags
2218	25	take flag
2219	51	examine parchment
2220	38	open west door
2221	25	get coins
2222	42	wave crook
2223	51	x clock
2224	37	touch orange
2225	27	throw club at herman
2226	27	push pram east
2227	43	ask charles about temple
2228	40	read scrawled
2229	50	put astrolabe in mounting
2230	50	put white in unit
2231	49	carve my name on the memorial
2232	51	x counter
2233	51	examine rope
2234	25	get coal
2235	37	touch panel
2236	27	slide k
2237	44	show case to jenny
2238	27	push dispenser button
2239	18	jacket
2240	38	open freezer
2241	25	take shroud
2242	27	move cover
2243	27	drop toupee
2244	25	tell floyd to get shiny board
2245	16	ask cheryl for hologram
2246	3	stand on disc
2247	50	insert beam in niches
2248	47	clap
2249	50	put sceptre in first socket
2250	37	touch w rune with rose
2251	49	cut cable
2252	3	look up croseus in album
2253	3	close outer door
2254	25	get towel
2255	25	get all from closet
2256	25	take jar
2257	3	start engines
2258	30	give safe to mark
2259	50	insert good bedistor in cube
2260	45	go north
2261	9	open box then get cube
2262	25	take toy
2263	27	drop key
2264	25	get necklace
2265	51	examine keg
2266	3	unlock cupboard with key
2267	26	remove hood
2268	32	turn roller on
2269	25	take myrrh
2270	30	give match to man
2271	27	throw stone at thing
2272	51	x respirator
2273	23	turtle, follow me
2274	3	look up indanaz in leshosh
2275	26	remove hat
2276	27	push piano east
2277	3	tinsot fragment
2278	51	x shadow
2279	24	wear fish
2280	50	put sugar in pan
2281	27	press gray button
2282	27	drop pickaxe
2283	50	put trident in case
2284	3	look up trophy in history book
2285	25	get alpha
2286	2	eat tiny bowl of porridge
2287	25	get off chair
2288	25	take compass rose
2289	3	blorb adventurer
2290	42	wave pole
2291	27	drop mousetrap
2292	50	put jar in knapsack
2293	6	say time
2294	44	show brick to gnome
2295	25	get stick
2296	50	put gold in unit
2297	50	put embers in coat
2298	27	throw body in pit
2299	50	put coal in furnace
2300	27	drop small key
2301	40	read old book
2302	38	open lab uniform
2303	25	take stool
2304	3	undress
2305	50	put net on hole
2306	25	get orange card
2307	28	look in overalls
2308	30	give case to harry
2309	51	x bulbs
2310	50	put scarab in small recess
2311	3	get on horse
2312	25	take crumpled
2313	3	save mp4
2314	28	look at scene
2315	25	take moldy book
2316	9	hole, w
2317	51	examine dusty book
2318	28	look in displaycase
2319	51	examine notice
2320	6	blizzard
2321	31	search fountain
2322	50	insert wishbringer in sculpture
2323	27	drop first brick
2324	42	turn roller on
2325	27	drop plotter
2326	25	take bowl
2327	25	get novel
2328	30	give towel to arthur
2329	51	examine tomb
2330	51	examine lever
2331	50	put rasp into thing
2332	51	x generator access
2333	27	drop jacket
2334	25	take fuse
2335	43	ask gnome about fire
2336	51	x painting
2337	40	read ornate scroll
2338	33	learn shazok
2339	5	turn on slide projector
2340	25	get crook
2341	37	touch mirror
2342	25	get bone
2343	25	get pork
2344	25	get horn
2345	25	get air tank
2346	27	push statue w
2347	51	x rods
2348	27	drop dummy
2349	25	take 3
2350	28	look in cannon
2351	50	put battery in panel
2352	30	give pincer to marvin
2353	6	say to twin "the combination is 639"
2354	3	pour liquid on body
2355	6	odysseus
2356	51	x sonar
2357	50	put all except book in zipper
2358	27	drop dagger
2359	43	ask pedlar about beans
2360	51	x prep table
2361	25	get ruby
2362	3	nitfol turtle
2363	25	get shuttle card
2364	33	learn yomin
2365	40	read dusty scroll
2366	51	x servers
2367	17	climb ladder
2368	7	light firewood with match
2369	9	hole, s
2370	26	remove old battery
2371	51	examine log
2372	30	give fragment to green rock
2373	27	drop mud
2374	0	fill tank with air
2375	51	x plate
2376	32	turn ring to fourth symbol
2377	3	enter car
2378	30	give gram to andrea
2379	25	get amber
2380	3	write cave on cube
2381	43	ask wolf about pigs
2382	43	ask delbin about ale
2383	25	take light
2384	25	get peg
2385	51	x self
2386	51	examine moss
2387	25	take carpet
2388	50	put vase in opening
2389	5	turn off machine
2390	27	press down button
2391	3	gnusto ozmoo spell
2392	25	take green sphere
2393	25	take celery
2394	51	examine mousetrap
2395	31	probe contacts
2396	3	point down
2397	25	get etching
2398	3	gnusto cleesh spell
2399	27	drop flask
2400	27	drop bottle
2401	25	get blueprint
2402	51	x dispenser
2403	51	examine tree
2404	50	put lens in spotlight
2405	30	give cola to guard
2406	51	x kite
2407	49	cut branch with knife
2408	32	turn wheel off
2409	25	get eggs
2410	27	drop remote control
2411	51	x hand
2412	17	climb on table
2413	31	search ash
2414	25	get hammer
2415	51	x panels
2416	50	put dynamite in toaster
2417	27	drop garlic
2418	26	scrape gum with card
2419	0	fill jug
2420	27	drop nasty knife
2421	33	learn huncho
2422	3	hammer scraps
2423	44	show card to chuckles
2424	27	throw book at outcrop
2425	3	unlock hatch
2426	50	hang bucket on third peg
2427	51	x thing
2428	53	strike rod of bronze
2429	38	open toolshed
2430	25	get steel key
2431	25	take ruby
2432	25	take note
2433	50	insert capsule into reactor
2434	44	show box to guard
2435	27	press forcefield
2436	27	robot, lift cage
2437	49	cut rope with dagger
2438	27	push golden machine south
2439	28	look at mural
2440	51	examine tombs
2441	25	get stained scroll
2442	25	get volume
2443	9	rock, sw
2444	27	drop shawm
2445	3	unlock door with wrought iron key
2446	26	remove cloak
2447	25	take iron key
2448	50	insult joe
2449	49	cut rope with knife
2450	27	throw ball in pond
2451	40	read diary
2452	4	hide envelope under bunk
2453	51	examine large chair
2454	6	say rat to picasso
2455	3	set compass to hawk
2456	28	look in tear
2457	3	raise basket
2458	3	gnusto bekdab
2459	51	x gnome
2460	2	eat tablet
2461	50	put it in receptacle
2462	38	close zipper
2463	8	break seal with pickaxe
2464	38	open terminal
2465	51	examine fusebox
2466	26	remove second board
2467	25	take trophy
2468	3	latitude is 25
2469	25	get indigo vial
2470	51	examine remote control
2471	2	eat bread
2472	25	get cheese
2473	38	open can
2474	30	give bone to poodle
2475	30	give bread to old man
2476	42	turn it on
2477	27	drop amulet
2478	51	x city
2479	3	set throttle to fast
2480	27	drop crown, stamp, zorkmid and ruby
2481	25	get glasses
2482	25	take all
2483	3	hack terminal
2484	27	drop all but lens
2485	34	lie down
2486	25	take icicle
2487	27	drop pyramid
2488	25	ask wiggins to get garnet
2489	25	take tongs
2490	25	get slip of paper
2491	51	examine dining table
2492	38	open handbag
2493	40	read grave
2494	51	x right screen
2495	50	put gray rod in pot
2496	17	climb rope
2497	43	ask marion about nelson
2498	27	push piano south
2499	25	get sword
2500	33	learn jindak
2501	28	smell dirty floor
2502	27	drop card
2503	50	put coal in machine
2504	25	get rapier
2505	50	put smoke rod in pot
2506	41	hit bung with mace
2507	42	wave sceptre
2508	27	drop aqua vial
2509	30	give pork chops to wolf
2510	30	give manual
2511	27	drop glasses
2512	3	close canteen
2513	33	learn swanko
2514	51	x footprints
2515	3	close hatch
2516	27	press project status stud
2517	45	east
2518	25	get opal cluster
2519	38	open buoy
2520	51	x guard
2521	38	open washing machine with poker
2522	42	wave clover
2523	25	get sack
2524	27	drop rope
2525	3	enter shower
2526	38	open chest with needle
2527	4	cover hole 3
2528	30	give note to mr crisp
2529	44	show ticket to gravedigger
2530	27	push moldy s
2531	27	slide upper card through slot
2532	25	get brick
2533	27	drop silver
2534	21	wake gnome
2535	50	put emerald cluster in knapsack
2536	9	rock, s
2537	51	examine shadow
2538	50	put house on triangle
2539	43	ask allarah about white
2540	25	get stamp
2541	28	look in box
2542	25	get pole
2543	43	ask hawker about candy
2544	53	strike returning
2545	38	open trapdoor
2546	40	read tag
2547	40	read card
2548	50	put mukhtar on table
2549	25	get laser
2550	38	open tapestry
2551	51	examine box
2552	25	get teapot
2553	3	look up kebarn in leshosh
2554	27	drop hair dryer
2555	27	drop branch
2556	25	get cage
2557	27	move bookshelf
2558	43	ask hermit about exit
2559	28	look under jukebox
2560	42	turn ring to third symbol
2561	26	withdraw $603
2562	3	shut panel
2563	25	get awl
2564	38	open box with tool
2565	28	look at little window
2566	38	open matchbook
2567	44	show mouse to elephant
2568	25	take red scroll
2569	27	drop lockpick
2570	25	take small key
2571	38	open white door
2572	0	fill pot with water
2573	27	press red button
2574	51	examine air tank
2575	51	examine white door
2576	50	put amulet in slot
2577	50	put large key on keyring
2578	25	get link
2579	27	push purple
