ID	LABEL	TEXT
1358	10	plant fluff in flowerpot
1359	65	x male
1360	9	x carpark
1361	10	put coin in net
1362	24	move carpet
1363	48	drop crown, stamp, zorkmid and ruby
1364	38	slide s
1365	57	read newspaper
1366	10	put diamond in case
1367	14	say time
1368	10	put it in hat
1369	10	put bracelet in case
1370	10	gnusto meef spell
1371	29	open container
1372	69	cut rope with knife
1373	24	drop photo
1374	60	wait for johnny
1375	65	x boxes
1376	28	read flimsy scroll
1377	65	x salt
1378	15	open chest
1379	33	climb rope
1380	10	ask her about key
1381	37	move moose
1382	10	get line
1383	57	read dusty scroll
1384	48	drop sticker
1385	24	drop egg
1386	15	lean ladder against fence
1387	10	get emerald
1388	42	throw green at gray
1389	9	examine plant pots
1390	15	open buoy
1391	36	enter right end of plank
1392	50	pour cold porridge in gigantic bowl
1393	15	open pouch
1394	31	push bed
1395	59	give towel to arthur
1396	10	take raincoat
1397	27	unlock door
1398	65	x metal thing
1399	10	get paint
1400	10	insert yellow card in slot
1401	65	x book
1402	25	shake pan
1403	28	read letter to woman
1404	9	examine book
1405	15	open crypt
1406	24	drop jewelry
1407	10	aimfiz belboz
1408	59	give ticket 2306 to barker
1409	12	pour vodka in cola
1410	2	open green bottle
1411	65	x arcade
1412	10	put it in receptacle
1413	33	go chandelier
1414	65	x minerals
1415	7	put bronze on left
1416	10	put red cake in pool
1417	24	drop telescope
1418	2	shake pan
1419	69	cut line with dagger
1420	10	snavig grue
1421	10	tossio golem
1422	2	close slot
1423	10	gnoeval
1424	41	remove glasses
1425	24	guards, drop rifles
1426	32	shake pan
1427	15	open briefcase
1428	10	turn on lantern
1429	34	push bunk
1430	16	push south wall
1431	24	drop hair dryer
1432	24	turn door
1433	15	open blue box
1434	29	open secret panel
1435	25	sharpen knife on rock
1436	24	move handle
1437	10	get spar
1438	10	put scarab in case
1439	10	get blue
1440	15	open wallet
1441	10	robot, east and south
1442	59	give ticket to rimshaw
1443	10	put firework in toolkit
1444	48	drop historical
1445	34	push golden machine south
1446	65	x brick
1447	10	turn off lamp
1448	24	drop clock
1449	10	unplug tv
1450	24	drop briefcase
1451	10	malyon idol
1452	48	drop rubies
1453	57	read scriptures
1454	29	open cage
1455	22	touch yellow
1456	35	drink wine
1457	34	push locker east
1458	34	push statue n
1459	15	open net
1460	10	get chisel
1461	29	close panel
1462	57	learn lesoch
1463	24	drop candles
1464	31	push ass
1465	10	take ledger
1466	9	examine herbs
1467	10	get rod of life
1468	9	examine tree
1469	27	unlock door with iron key
1470	29	open compartment
1471	63	look through binoculars at shelter
1472	2	open lab door
1473	10	gnusto exex spell
1474	65	examine sundial
1475	9	x shape
1476	65	examine switch a
1477	10	point down
1478	10	get wallet
1479	10	get cup
1480	65	examine reeds
1481	48	drop myrrh
1482	2	marvin, open the hatch
1483	10	take stand
1484	43	taste it
1485	65	x panel
1486	59	give cola to guard
1487	10	get hammer
1488	10	take robe
1489	31	push golden machine east
1490	10	take torch
1491	10	get candles
1492	9	examine tombs
1493	51	show ribbon to chuckles
1494	25	wind canary
1495	28	read faded scroll
1496	28	learn zifmia
1497	15	open brown bottle
1498	65	x terrock
1499	51	show keepsake to knight
1500	3	pull anchor
1501	28	learn meef, meef and swanzo
1502	0	wear coat
1503	16	push locker east
1504	42	throw body in pit
1505	10	get rod of fire
1506	33	climb piano
1507	44	remove third brick
1508	10	upload picture
1509	65	examine bridge
1510	48	drop knife and crowbar
1511	10	ask k9 about k9
1512	10	ask what gnome looking for
1513	9	examine large chair
1514	66	cover hole 6
1515	9	x slabs
1516	9	examine pram
1517	10	get blue paper
1518	10	take all but pram
1519	10	turn on videophone
1520	48	lift grate
1521	32	wave bean pole
1522	24	drop book
1523	10	put crystal in space
1524	15	open forge
1525	29	open toolkit
1526	2	open closet
1527	29	wake implementor
1528	10	take flat key
1529	65	x key
1530	10	turn on bulb
1531	63	look under bed
1532	10	put torch in case
1533	58	pull breaker
1534	36	climb scarf
1535	10	get sketch
1536	15	open closet
1537	33	fly
1538	48	drop sack
1539	59	give cola to britney
1540	10	hole, e
1541	21	hit board
1542	9	examine icicles
1543	10	turn on autopilot
1544	10	get grater
1545	9	x servers
1546	10	take gores
1547	31	push left button
1548	10	take scroll
1549	10	get canteen
1550	26	search waterfall
1551	10	get bird
1552	63	look under sofa
1553	24	drop painting
1554	65	x plants
1555	10	put 10 in box
1556	38	roll statue se
1557	16	push lever
1558	16	push ass
1559	9	examine gnomon
1560	10	get crook
1561	24	drop carpet
1562	10	ask belboz about me
1563	10	get firestone
1564	24	turn dial to 639
1565	10	get ekmek
1566	10	get pack
1567	58	pull anchor
1568	24	drop pole
1569	24	slide l
1570	31	push wand
1571	10	take x1,x2,x7,x8
1572	9	x figure
1573	15	open tank
1574	2	close panel
1575	65	x crane
1576	29	open aqua vial
1577	10	get toolkit
1578	10	get magic porridge pot
1579	57	read sign
1580	10	put diamond in basket
1581	2	close plate
1582	34	push joystick east
1583	5	spray thug
1584	59	give garter to papa
1585	10	get all from table
1586	24	turn dial left 4
1587	2	shake lamp
1588	10	get album
1589	28	read scrawled
1590	2	open it
1591	30	hang it on hooks
1592	9	x grill
1593	65	x bones
1594	2	open brown bottle
1595	12	pour wax on floor
1596	21	hit dog
1597	57	read opal scratch with glass
1598	63	look at tag through lens
1599	26	search oats
1600	2	open aqua vial
1601	10	google it
1602	24	drop chest
1603	10	put skull in case
1604	65	examine headphones
1605	29	close oven
1606	24	turn neith
1607	10	take mouse
1608	24	drop secateurs
1609	10	get all from demijohn
1610	9	examine coin
1611	59	give jewels to guard
1612	66	fill bath
1613	48	drop box
1614	29	open lab uniform
1615	9	x well
1616	30	sit on chair
1617	53	3
1618	10	take pig
1619	48	drop mud
1620	10	take eyes with tongs
1621	24	drop multi
1622	9	x torn clothes
1623	2	open receptacle
1624	24	drop matches
1625	28	read killing
1626	10	gnusto snavig
1627	28	read plaque
1628	63	listen
1629	10	get apple
1630	65	examine box
1631	65	x printouts
1632	0	wear fur
1633	24	drop can
1634	8	pray to kraxis
1635	36	enter inflow pipe
1636	65	examine dagger
1637	10	blorple 12
1638	9	x prep table
1639	31	push railing
1640	67	play organ
1641	65	examine tiny metal
1642	34	push piano south
1643	65	x top shelf
1644	9	x flower
1645	9	examine items
1646	10	turn on homing
1647	65	x dragon
1648	10	foo
1649	33	walk 4 paces west
1650	10	take gold coin from right pan
1651	41	remove third brick
1652	9	examine door
1653	10	put arrow in crossbow
1654	9	examine boy
1655	29	burn string
1656	16	push green
1657	44	remove hood
1658	24	drop perfume
1659	29	open chest with needle
1660	29	fill bottle
1661	65	x guard
1662	57	read garnet scratch with glass
1663	65	x fuse
1664	10	get jewellery box
1665	9	x dials
1666	53	buy c battery and putty
1667	9	x powerup stud
1668	24	drop scrawled
1669	9	x hat
1670	65	x bubble
1671	57	read stained scroll
1672	63	look into wagon
1673	9	x horriblis
1674	29	marvin, open the hatch
1675	57	learn rezrov
1676	47	break bottle
1677	10	get x12
1678	7	put mat under door
1679	25	shake branch
1680	16	press white, gray, black, red, black
1681	15	hang bucket on third peg
1682	10	put coin in pocket
1683	15	open office door
1684	10	fee
1685	10	take jug
1686	65	x curtain
1687	10	take kitten
1688	15	open lid
1689	10	point it at metal
1690	24	drop notice
1691	10	get kitchen card and upper card
1692	65	x sandstone
1693	65	examine sapphire
1694	4	show green to trent
1695	22	touch w rune with rose
1696	9	x barman
1697	53	buy blue carpet
1698	36	enter shack
1699	48	drop ticket
1700	48	drop candles
1701	29	open grating
1702	65	examine bird
1703	28	read note
1704	2	open cage
1705	48	lower grate
1706	48	drop water
1707	47	break frame
1708	48	drop third brick
1709	11	carve my name on the memorial
1710	22	touch man
1711	10	take wand
1712	7	put dart on claw
1713	9	x wallet
1714	9	x shadow
1715	38	slide shuttle card through slot
1716	10	get blue card
1717	57	learn liskon
1718	9	x cup
1719	10	look up edward in record
1720	10	take bread
1721	10	get hydrant
1722	23	pour liquid on torch
1723	10	get bell
1724	10	frotz bottle
1725	10	take shroud
1726	48	drop jewelry
1727	9	examine goblin
1728	16	push red
1729	10	get sash
1730	42	throw ball in pond
1731	30	stand on charles
1732	29	open crate
1733	16	push button enter
1734	65	examine porridge oats
1735	10	put pan in oven
1736	59	give corn to bird
1737	0	wear jacket
1738	15	open jar
1739	10	get diamonds
1740	26	search desk
1741	64	shoot video
1742	9	x pedestal
1743	2	close furnace
1744	24	drop wet suit
1745	10	put branch in pit
1746	10	take chest
1747	4	show pole to gnome
1748	10	get gum
1749	4	show brick to pig
1750	15	stand in line
1751	53	satchel
1752	23	pour water on net
1753	65	examine refuse
1754	26	search snow
1755	10	bozbar horse
1756	65	examine book
1757	48	drop matchbook
1758	10	take 3
1759	10	get wrench
1760	3	pull quartz
1761	29	open demijohn
1762	65	examine boots
1763	10	ask gnome about color magnet
1764	2	open secret panel
1765	36	exit
1766	42	throw ball at umbrella
1767	9	x building
1768	16	push table e
1769	58	pull mat
1770	33	jump to brown rock
1771	2	open furnace
1772	10	take packet
1773	44	remove gas mask
1774	33	go to statue
1775	65	x dresser
1776	10	gnusto cleesh spell
1777	2	close oven
1778	65	x sydney
1779	63	look
1780	29	open royal-blue box
1781	29	open office door
1782	10	insert green card in slot
1783	14	hello
1784	65	x mukhtar
1785	10	light it
1786	10	put tobacco in pipe
1787	10	take rag
1788	10	again
1789	31	push ball south
1790	15	open book
1791	16	press brown button
1792	16	push coffin s
1793	10	gnusto melbor spell
1794	15	open cage
1795	15	open hatch
1796	65	x flower
1797	29	open receptacle
1798	65	examine grimoire
1799	9	x safe
1800	33	go under wall
1801	15	open case
1802	2	open slab
1803	29	open cupboard
1804	31	push blue
1805	15	open wooden door
1806	48	drop bible
1807	9	examine thyme
1808	10	set slider to 31
1809	9	examine pedestal
1810	54	cut branch with knife
1811	10	frotz me
1812	65	x fungus
1813	48	drop radio and pole
1814	65	examine rolls
1815	68	shake pan
1816	31	push rock
1817	10	get figurine
1818	65	examine remote control
1819	10	put fuse in generator
1820	24	drop magnet
1821	4	show torch to gnome
1822	9	examine fin
1823	48	drop chest
1824	48	drop spectacles
1825	10	take spreadsheet
1826	10	put coin in loans
1827	15	open fridge
1828	10	get lockpick
1829	7	put chain on hook
1830	10	take red rod
1831	24	drop glasses
1832	63	look at stephanie
1833	10	put coffin in case
1834	42	throw it
1835	16	push demeter northwest
1836	10	get ticket
1837	10	put brick in hole
1838	29	open cover
1839	10	take bird
1840	48	drop carton
1841	9	examine spade
1842	10	ask k9 about cybermen
1843	10	take mousetrap
1844	65	x cup
1845	10	gnusto feeyuk
1846	33	slide lower card through slot
1847	29	fill bath
1848	10	gnusto krebf spell
1849	10	get all from cabinet
1850	65	examine emerald
1851	10	take right foot
1852	10	get cutter
1853	65	examine log
1854	65	x plate
1855	29	fill tank with air
1856	24	turn c
1857	65	examine charles
1858	15	open satchel
1859	10	ask dragon about black
1860	10	light candle
1861	30	sit
1862	24	drop toy
1863	48	drop broom
1864	9	x nest
1865	44	remove new brick with crowbar
1866	57	learn caskly
1867	9	x status display
1868	10	launch command
1869	28	read map
1870	57	read tag
1871	10	get cue ball
1872	65	examine white door
1873	24	drop flask
1874	1	tie wire to hook
1875	62	eat peanuts
1876	10	robot, north and press triangular button
1877	10	get dragon
1878	10	put lye in coat
1879	69	cut rope with dagger
1880	10	urbzig snake
1881	14	dehlila
1882	10	take napkin
1883	9	examine statue
1884	10	play arcade
1885	24	drop beer can
1886	29	melt head with torch
1887	57	read subway
1888	10	take amber
1889	10	get beam
1890	9	x camera
1891	57	learn ledak
1892	9	x plaque
1893	9	examine switch b
1894	10	put acorns in net
1895	10	frotz lantern
1896	28	read glittering scroll
1897	9	examine shadow
1898	42	throw meat in passage
1899	10	put it in bag
1900	10	take all from basket
1901	10	get brain
1902	51	show hand to urchin
1903	15	open wardrobe
1904	2	open pouch
1905	10	mural, lagach
1906	10	get lump
1907	62	eat tiny bowl of porridge
1908	9	x hawks
1909	1	lock door with key
1910	10	take fragment
1911	22	touch wood with pole
1912	10	take tinsel
1913	48	drop shroud
1914	10	take berries from pot
1915	24	turn switch off
1916	9	examine ball
1917	10	take can
1918	48	drop first brick
1919	26	search fountain
1920	9	examine log
1921	10	take garlic
1922	29	open door
1923	15	open slab
1924	10	get stained scroll
1925	24	drop shiny key
1926	65	examine splinter
1927	59	give food to bear
1928	10	get frog
1929	22	touch blue
1930	34	push table e
1931	11	write 8 on cube
1932	9	x floorboards
1933	62	eat toadstone
1934	24	move rug
1935	10	take coin
1936	9	x mural
1937	24	drop ox
1938	10	insert shiny board in panel
1939	14	tina, hello
1940	10	light firework
1941	10	take 9
1942	28	read blueprint
1943	32	wave it in moonlight
1944	10	take compass rose
1945	10	taclor kobold
1946	9	x couch
1947	48	drop shield
1948	2	close outer
1949	33	slide l
1950	24	drop boots
1951	10	take circuit
1952	41	remove cap
1953	10	water bean
1954	10	xyzzy
1955	6	talk to woman
1956	59	give lens to norbert
1957	24	drop green rod
1958	19	feed birds
1959	10	espnis idol
1960	15	open toilet
1961	41	remove tank
1962	10	still life, lagach
1963	9	x blade
1964	65	examine chasm
1965	10	ask kemp about circuit breaker
1966	57	read paper
1967	10	aim bazooka at pod
1968	24	drop teapot, rose, candy and gold key
1969	24	drop container and assignment
1970	10	ask marion about encyclopedia
1971	9	x pots
1972	10	put eyes in body
1973	57	read diary
1974	10	ask allarah about white
1975	48	drop bandage
1976	10	dig ground
1977	10	rock, e
1978	10	put fluff in bag
1979	33	go to windy cave
1980	10	get garter
1981	10	get rose
1982	10	snavig grouper
1983	15	open freezer
1984	24	drop aqua vial
1985	31	push button enter
1986	10	get flute
1987	48	drop knapsack
1988	0	wear cloak
1989	31	push pet
1990	10	put all in zipper
1991	10	get out of pentagram
1992	65	examine islet
1993	63	look in bottle
1994	10	put lemming in cage
1995	10	get treatise
1996	10	set dial to 948
1997	2	open tin
1998	57	read history book
1999	28	read paper
2000	63	look in closet
2001	28	read slip of paper
2002	9	x dresser
2003	10	set compass to crane
2004	65	x wheels
2005	2	close roof
2006	0	wear shield
2007	10	get berries
2008	27	unlock icebox with square key
2009	10	insert beam in niches
2010	2	open cell door
2011	9	examine pigeons
2012	28	read red scroll
2013	10	get flippers
2014	54	cut blue tassel
2015	2	close circuit breaker
2016	16	press 2
2017	30	stand on chair
2018	57	learn taclor
2019	24	slide miniaturization card through slot
2020	69	roll statue ne
2021	44	remove hat
2022	65	x electric panel
2023	48	drop knife
2024	9	examine radio
2025	58	pull antenna
2026	10	get steel key
2027	16	push painting
2028	29	open cabinet
2029	9	x fan
2030	10	guncho krill
2031	4	show ticket to gravedigger
2032	57	read news in newspaper
2033	55	lie down
2034	15	open raincoat
2035	10	get laser
2036	55	sit on green rock
2037	48	drop gigantic bowl
2038	48	drop finch
2039	29	open cell door
2040	10	turn on microphone
2041	24	turn gnomon
2042	29	close hatch
2043	16	press powerup
2044	16	push fountain
2045	26	search straw
2046	48	drop candle
2047	10	blorple 8
2048	48	drop pipe
2049	51	show book to gnome
2050	65	x flowers
2051	9	x screen
2052	59	give bread to old man
2053	48	drop blanket
2054	63	look under cushion
2055	33	climb pillar
2056	10	get rasp
2057	10	get zorkmid
2058	29	open air supply system with tool
2059	24	drop gores
2060	51	show note to chuckles
2061	63	look under loudspeaker
2062	57	learn fiznav
2063	65	x hole
2064	10	take match
2065	30	sit in tiny little chair
2066	37	move slab
2067	10	get aqua vial
2068	65	x stove
2069	24	twist nose
2070	65	x old man
2071	10	take cup
2072	1	tie rope to railing
2073	35	drink medicine
2074	10	take key from zipper
2075	59	give mouse to fairy godmother
2076	9	examine moss
2077	24	roll statue nw
2078	10	take balsa beam from northern niche
2079	10	put lens in spotlight
2080	54	scrape gum with card
2081	11	write 11 on cube
2082	10	put wisdom in left socket
2083	41	remove junk with forklift
2084	9	x marker
2085	48	raise basket
2086	10	get yellow
2087	29	open lamp
2088	9	x hawk
2089	10	get magazine
2090	28	read vellum scroll
2091	59	give ring to butler
2092	10	strike it
2093	14	away
2094	10	put control in top socket
2095	9	examine dish
2096	34	push switch
2097	10	point wand at menhir
2098	10	get matches
2099	9	examine emerald
2100	10	get match
2101	34	push green button
2102	9	examine plant
2103	65	x servers
2104	34	push statue w
2105	10	reach in chopper
2106	7	put gold coin on right
2107	57	read back of blue paper
2108	10	ask gnome about statue
2109	10	rezrov gate
2110	10	take tongs
2111	21	hit lamp
2112	28	read term paper
2113	24	drop historical
2114	11	type 384
2115	10	take cereal
2116	10	get bar
2117	9	examine stamps
2118	68	sharpen knife on rock
2119	9	examine plans
2120	14	say candle
2121	10	get all from cupboard
2122	10	get sprig
2123	29	open can
2124	2	close canteen
2125	65	x lever
2126	41	remove stethoscope
2127	21	kick thug
2128	24	drop soap
2129	10	click on more
2130	10	rewind tape
2131	2	open door with crowbar
2132	10	drive to the embankment
2133	10	take bowl
2134	31	push dionysus southwest
2135	10	put coin in slot
2136	48	drop remote control
2137	65	examine toaster
2138	10	get daisy
2139	48	drop pyramid
2140	10	take gothic key
2141	65	x trees
2142	24	drop all but brain
2143	9	examine map
2144	26	search table
2145	2	open tarot box
2146	10	take white scroll
2147	48	drop bird
2148	42	throw rod
2149	48	drop eggs
2150	29	clean lump
2151	10	insert slide in it
2152	28	learn jindak
2153	10	put flour in pot
2154	9	x keypad
2155	10	get pots
2156	10	blow spices at lafond
2157	10	get trident
2158	14	plugh
2159	48	drop dusty book
2160	47	break padlock with hook
2161	10	take dorkmid
2162	39	wipe web
2163	2	open briefcase
2164	2	open tapestry
2165	29	shut panel
2166	34	push wand
2167	11	write on whiteboard with marker
2168	9	x vial
2169	10	put knife in purse
2170	57	read matchbook
2171	65	x thug
2172	29	open pouch
2173	10	get teapot
2174	10	get pages
2175	48	drop soap
2176	10	take hamburger
2177	48	drop firework
2178	10	ask male about daddy
2179	10	lleps urbzig
2180	14	latitude is 25
2181	59	give box of chocolates to jemima
2182	2	open chest with needle
2183	10	take opener
2184	10	get coffin
2185	10	get out of bunk
2186	10	point west
2187	36	climb stand
2188	10	izyuk myself
2189	35	drink whiskey
2190	34	push golden machine east
2191	9	x bats
2192	65	x shelves
2193	65	x storm
2194	9	examine panel
2195	10	point it at rod of life
2196	32	shake lamp
2197	7	put red flag on speckled
2198	63	l in cabinet
2199	10	take axe
2200	15	open green bottle
2201	36	climb down
2202	65	x fan
2203	10	get gumball
2204	10	anoppe
2205	10	clap
2206	7	put gear on post
2207	9	x coach
2208	9	examine coffin
2209	34	push lever
2210	9	x pool
2211	9	x homing
2212	2	open crypt
2213	10	look up partaim in fresto
2214	9	examine walkie
2215	51	show can to pet
2216	0	wear crampons
2217	9	examine ship
2218	0	wear glasses
2219	65	note vomit
2220	10	ask proprietor about amulet
2221	28	read crumpled
2222	10	take silver coin
2223	65	examine carvings
2224	7	put wheel on peg
2225	66	cover hole 3
2226	63	look in cannon
2227	10	egdelp golem
2228	63	look at shape
2229	63	look in it
2230	10	ask harry about eddie smaldone
2231	10	tinsot channel
2232	2	open jeep
2233	16	press white
2234	36	enter dish
2235	10	put flimsy scroll in zipper
2236	28	learn taclor
2237	10	get mine
2238	59	give garnet to akbar
2239	65	x security gates
2240	65	examine dusty book
2241	5	spray repellant on myself
2242	10	get hand
2243	10	get eggs
2244	59	give pan to guard
2245	10	put new battery in torch
2246	9	examine thin man
2247	63	look in displaycase
2248	10	take tea
2249	9	x photograph
2250	31	push table e
2251	36	enter square
2252	57	read glittering scroll
2253	16	press med
2254	10	put black rod in hole
2255	10	put sceptre in first socket
2256	24	drop clipper
2257	10	ask male about officer
2258	10	get battery
2259	9	examine thumb
2260	2	open flask
2261	24	drop package
2262	10	take section
2263	10	reach in sculpture
2264	29	open clam with trident
2265	49	shake lamp
2266	1	lock door
2267	10	inhale helium
2268	29	close jar
2269	0	wear fish
2270	48	drop cloth
2271	10	get sharp stone
2272	10	take probe
2273	12	pour water on beanstalk
2274	10	put paper in receptacle
2275	2	open locker
2276	65	x natives
2277	24	drop fish
2278	16	push golden machine east
2279	10	blow dust
2280	59	give rose to knight
2281	15	open air supply system with tool
2282	10	get clover
2283	14	say wheel
2284	10	take bean pole
2285	57	learn yomin
2286	10	gnusto gondar spell
2287	10	get piece of paper and business card
2288	9	x sandstone
2289	10	put emerald in green boot
2290	24	drop first brick
2291	27	unlock box with screwdriver
2292	21	hit crulley with coffer
2293	10	take clover
2294	32	wave wand at underwear
2295	35	drink potion
2296	59	give celery to barb
2297	9	x bed
2298	36	enter shower
2299	16	press channel
2300	24	drop bench
2301	65	x toner
2302	10	take emerald
2303	41	remove padlock
2304	10	get candy
2305	32	shake pack
2306	15	hang it on hooks
2307	9	x statue
2308	29	clean dirty floor with moss
2309	57	read warning note
2310	49	sharpen knife on rock
2311	21	knock knock
2312	9	x technician
2313	24	turn e
2314	10	turn off electricity
2315	65	x safe
2316	9	x blank card
2317	29	open william coffin
2318	15	open matchbook
2319	9	x stalk
2320	16	press button
2321	10	liskon self
2322	15	open panel
2323	10	shoot window
2324	4	show term paper to frobar
2325	57	read spotted scroll
2326	66	fill teapot
2327	65	x shelf
2328	10	get silver chalice
2329	10	take rice
2330	10	put moss in nest
2331	26	search ice
2332	10	get ox
2333	48	drop rusty knife
2334	36	climb tree
2335	10	hold breath
2336	16	push switch
2337	33	sw
2338	10	blorple 9
2339	10	click if-archive
2340	35	drink coke
2341	10	get husbandry
2342	10	bozbar tortoise
2343	10	nitfol frogs
2344	10	put silver chalice in knapsack
2345	57	learn jindak
2346	10	ask skier about scroll
2347	10	set left dial to 7
2348	24	drop mask
2349	10	dig in ground
2350	65	examine walkie
2351	65	x printer
2352	42	throw sword into lake
2353	24	drop paper
2354	10	get sphere
2355	10	get out of cask
2356	10	get page
2357	36	enter boat
2358	15	open kit
2359	10	get microphone
2360	29	open it
2361	26	search workbench
2362	10	take knife
2363	65	examine statues
2364	10	take pebble
2365	29	open book
2366	44	remove watch
2367	65	examine meteor
2368	10	insert new battery in laser
2369	48	drop bucket
2370	10	get key, jewels and whistle
2371	10	put packet in pan
2372	10	ask officer about convention
2373	10	put small plug in plotter
2374	48	drop whistle
2375	24	drop grater
2376	10	ask allarah about jewel
2377	42	throw club at aquarium
2378	24	move floorboards
2379	24	drop dummy
2380	42	throw bottle at thing
2381	10	take sceptre
2382	9	x shelves
2383	2	close lid
2384	63	listen to girl
2385	28	read back of yellow paper
2386	5	rub it with crayon
2387	10	ask gnome about prinout
2388	51	show term paper to frobar
2389	66	douse lamp
2390	10	put garlic in cauldron
2391	29	open tank
2392	24	drop green
2393	27	unlock chain with brooch
2394	32	wave pole
2395	65	x rods
2396	9	examine corpse
2397	10	take grenade
2398	29	fill milkbottle with pondwater
2399	9	x right screen
2400	29	heat yellow paper over candles
2401	10	ask coach for trophy
2402	10	put ring, book in sack
2403	10	ask belboz about cube
2404	29	open guage
2405	58	pull rods
2406	24	turn roller on
2407	65	x table
2408	10	take statuette
2409	63	look into relay
2410	10	put token in slot
2411	31	push filthy n
2412	65	examine toadstool
2413	27	unlock wardrobe with key
2414	10	tip boot
2415	44	remove fifth brick
2416	10	get oil
2417	10	take flag
2418	48	raise short pole
2419	10	untie chain
2420	24	drop axe
2421	10	take peridots
2422	10	get out of long line
2423	24	turn h
2424	23	pour water on coin
2425	17	kill figure with sword
2426	15	open dresser
2427	33	fore
2428	24	move bench
2429	65	examine memorial
2430	28	read prayer
2431	10	put white rod in pot
2432	4	show spreadsheet
2433	10	take dornberries
2434	10	turn on light
2435	10	get secateurs
2436	2	open telescope
2437	10	vaxum adventurer
2438	6	talk to boy
2439	65	examine boy
2440	34	push play
2441	10	take rune
2442	10	take balsa beam
2443	63	look in pit
2444	6	talk to britney
2445	10	gnusto ozmoo spell
2446	37	move crank
2447	29	open lid
2448	10	take capsule
2449	0	wear tourniquet
2450	32	wave staff
2451	16	push bed
2452	9	examine sheets
2453	42	throw rope north
2454	16	press lever
2455	63	look in rowboat
2456	9	examine air tank
2457	10	get gold locket
2458	29	open vial
2459	29	open crate with poker
2460	10	hole, s
2461	31	push fountain
2462	33	jump out window
2463	24	drop knife and crowbar
2464	2	raise lever
2465	33	go ledge
2466	65	x river
2467	9	examine ring
2468	10	take icicle
2469	9	x arcade
2470	31	push pram south
2471	9	examine splinter
2472	15	open window with wrench
2473	0	wear watch
2474	63	look at paintings
2475	10	get x3, x4, x5, x6
2476	0	wear dress
2477	10	put mirror 1 in caliper
2478	28	read newspaper
2479	10	put decaf in pot
2480	32	shake branch
2481	10	ask female about bar
2482	12	pour liquid on torch
2483	9	x forest
2484	10	get vial, calendar and matchbook
2485	48	drop dusty brick
2486	33	go north
2487	24	drop passbook
2488	29	open safe
2489	4	show hand to urchin
2490	10	take light
2491	10	dig
2492	59	give key to alan
2493	10	take cage
2494	65	x cupboard
2495	65	x coffee
2496	10	dig in sand
2497	0	wear gown
2498	59	give bone to poodle
2499	7	put balloon on pentagon
2500	65	x kite
2501	44	remove padlock
2502	24	drop dusty brick
2503	33	slide k
2504	47	tear cloth
2505	10	set compass to hawk
2506	29	open drawer
2507	65	examine bottle
2508	51	show spreadsheet
2509	3	pull railing
2510	63	look in coat
2511	15	open flask
2512	9	x moss
2513	4	show invitation to butler
2514	65	x duct
2515	9	x wall
2516	14	say my name
2517	10	rezrov cabinet
2518	10	load it
2519	10	ask hawker about candy
2520	10	rezrov door
2521	15	open sack
2522	48	drop brown
2523	29	close access panel
2524	10	take celery
2525	10	get emerald cluster
2526	14	say rat to picasso
2527	10	ask computestor about videophone
2528	65	examine pedlar
2529	9	x light
2530	31	push button
2531	10	get opal cluster
2532	6	talk to stephanie
2533	10	put all in thing
2534	65	x city
2535	57	read instructions
2536	48	drop cap
2537	66	cover opening with blanket
2538	10	take bread from zipper
2539	65	examine floor
2540	48	drop zipper
2541	2	open tank
2542	63	look in pocket
2543	10	get fire
2544	7	put clover on coin
2545	59	give gram to jim
2546	58	pull flower
2547	14	here kitty kitty
2548	10	take box
2549	24	drop sticker
2550	42	throw it at rabbit
2551	6	talk to reunite
2552	65	examine teachers
2553	28	read subway
2554	29	close drawer
2555	10	put all except book in zipper
2556	29	open stone door
2557	10	take dusty scroll
2558	28	read ornate scroll
2559	65	x ladder
2560	12	pour liquid on slime
2561	10	shoot pod with bazooka
2562	15	open telescope
2563	10	get coin
2564	65	examine panel
2565	1	tie rope to branch
2566	59	give book to twin
2567	9	examine lump
2568	9	examine shroud
2569	25	shazok storm
2570	47	break cabinet
2571	10	get epic poem
2572	28	learn pulver
2573	24	turn wheel right
2574	7	put bronze key on keyring
2575	51	show $500
2576	34	push it south
2577	3	pull second peg
2578	32	wave handkerchief
2579	31	push test button
2580	24	drop upper card
2581	15	open icebox
2582	16	push filthy n
2583	10	take green rod
2584	67	play pool
2585	24	turn ring
2586	28	read writings
2587	9	x machine
2588	10	put red rod in hole
2589	33	slide c
2590	9	examine bottle
2591	14	say carte
2592	10	melbor myself
2593	10	get stone
2594	29	open trap door
2595	10	get newspaper
2596	65	examine switch
2597	10	get spices
2598	58	pull shaft
2599	44	remove brick
2600	16	push button
2601	10	put all into thing
2602	24	drop all except 10, book
2603	29	fill canteen
2604	10	put golden cluster in knapsack
2605	1	tie bucket to rope
2606	15	open handbag
2607	48	drop rope
2608	26	probe contacts
2609	28	read white book
2610	10	take rags
2611	48	drop all except bottle
2612	9	x panels
2613	65	x copier
2614	10	ask george about town
2615	29	open wardrobe
2616	2	raise beam
2617	14	boo
2618	26	search shape
2619	29	open freezer
2620	48	drop buoy
2621	18	wake implementor
2622	9	x cutout
2623	14	say oil
2624	15	open piano
2625	10	take sword
2626	10	get mask
2627	0	wear snorkel
2628	5	rub oil on mirror 1
2629	10	get wand
2630	22	touch mist
2631	15	open washing machine
2632	10	get meter
2633	16	press blue
2634	29	open satchel
