1345	83	climb pillar
1346	57	x building
1347	8	press med
1348	71	enter hole
1349	3	get out of golden machine
1350	57	x panel
1351	57	x comb
1352	57	x insect
1353	57	x apparatus
1354	74	sit in tiny little chair
1355	13	turn dial to 1
1356	73	throw axe at dwarf
1357	63	listen
1358	56	set left dial to 7
1359	11	look at window pane
1360	67	get soap
1361	67	get sharp stone
1362	51	give magazine to doc
1363	67	get figure
1364	50	boo
1365	57	examine volt meter
1366	67	get key
1367	67	get flask
1368	33	ask doc about syringe
1369	21	drop magnet
1370	11	look in it
1371	48	dig in ground
1372	42	pour water on net
1373	21	drop kitchen card
1374	21	drop coins
1375	14	put pliers into thing
1376	51	give pass to sleaze
1377	66	wear armour
1378	14	put gum in cauldron
1379	31	light lamp
1380	46	read sign
1381	19	search shelves
1382	69	ask mary for ladder
1383	63	listen to conversation
1384	67	get silver chalice
1385	67	take boots
1386	67	take bread from zipper
1387	67	take handkerchief
1388	13	turn dial left
1389	67	get crow
1390	31	light lantern
1391	80	show green to trent
1392	57	x contraption
1393	80	show invitation to butler
1394	67	get scarab
1395	64	open notebook
1396	21	drop bar
1397	28	point it at knight
1398	33	ask farmer about oyster
1399	34	remove fifth brick
1400	67	get daisy
1401	65	gnusto crumpled
1402	39	touch blue
1403	39	touch man
1404	57	examine memorial
1405	67	take bucket
1406	21	drop all
1407	25	go to windy cave
1408	42	pour water in silver chalice
1409	67	take coin from zipper
1410	67	get scroll
1411	57	examine dagger
1412	57	x mask
1413	2	drive to the embankment
1414	80	show can to pet
1415	67	get newspaper
1416	14	put blue in glasses
1417	0	put printer on table
1418	21	drop peridots
1419	28	point east
1420	34	remove gloves
1421	51	give brain to timelord
1422	67	get test
1423	69	ask librarian for book
1424	21	drop screw
1425	67	get keys
1426	51	give case to harry
1427	39	touch orange
1428	10	pull dial
1429	14	put red in glasses
1430	80	show ledger to magistrate
1431	57	x desks
1432	21	drop balsa wood beam
1433	65	gnusto malyon spell
1434	13	turn crank
1435	65	liskon self
1436	67	get beer
1437	12	note counter
1438	67	take gnomon
1439	44	hole, e
1440	67	get coin
1441	70	look up mordecai in record
1442	67	take headdress
1443	64	open demijohn
1444	66	wear air tank
1445	8	press brown button
1446	67	get piece
1447	57	x box
1448	65	izyuk me
1449	34	remove frock
1450	76	push fountain
1451	67	get pump
1452	57	x clock
1453	76	push button enter
1454	25	mouse, west
1455	57	examine pram
1456	57	examine enclosure
1457	30	break bottle
1458	11	look at screen
1459	14	put egg in pot
1460	67	get ampoule
1461	36	close locket
1462	55	turn off lantern
1463	4	4
1464	14	put honey in cauldron
1465	0	put blanket on grue
1466	65	gnusto throck
1467	64	open curtain
1468	57	x body
1469	51	give cola to guard
1470	54	unlock cage
1471	14	put emerald cluster in knapsack
1472	67	get vial, calendar and matchbook
1473	56	set constellations to horse
1474	65	rewind tape
1475	67	get green card
1476	50	aragon
1477	14	put green sphere in pot
1478	67	get firestone
1479	67	take flour
1480	33	ask bly about monster
1481	62	cut cable
1482	70	look up squirrel in leshosh
1483	11	look into wagon
1484	31	light it
1485	51	give pork to crocodile
1486	14	put eyes in body
1487	60	slide lower card through slot
1488	67	take bird
1489	11	look in cabinet
1490	65	gnusto melbor spell
1491	33	ask about evidence
1492	1	smash seal
1493	2	drive to the monument
1494	80	show photograph to charles
1495	57	x coin
1496	67	take lemming
1497	76	push left button
1498	19	search couch
1499	22	lower flag
1500	21	drop room key
1501	20	tie bucket to rope
1502	46	read frayed scroll
1503	67	get lamp
1504	70	look up heinrich in record
1505	57	examine cottage
1506	50	echo
1507	21	drop pipe
1508	57	x hawks
1509	67	get drawing paper
1510	21	drop rune
1511	79	talk to gnome about mogglev
1512	21	drop notice
1513	57	x hat
1514	25	south
1515	67	take ebony
1516	57	examine searchlight
1517	67	get string
1518	13	turn it right 5
1519	43	sleep
1520	58	wave it
1521	67	get opal cluster
1522	64	open locket
1523	57	examine tracks
1524	67	get wishbringer
1525	83	climb ladder
1526	12	note tables
1527	57	examine dog
1528	65	kulcad stairs
1529	39	touch nw rune with rose
1530	26	learn jindak
1531	57	examine it
1532	67	take gores
1533	17	move handle
1534	24	kill thief with nasty knife
1535	67	get shredded scroll
1536	10	pull railing
1537	17	move rail with bar
1538	14	put carton in oven
1539	82	shoot prey
1540	11	look in box
1541	14	put peg in hole
1542	54	unlock door
1543	64	open jewelry box
1544	49	hit elf
1545	67	get ladder
1546	33	ask female about male
1547	57	examine pockets
1548	51	give gram to queenie
1549	49	hit floor with axe
1550	65	gnusto taclor
1551	13	turn knob to high
1552	14	put knife in zipper
1553	65	gloth dough
1554	50	exodus
1555	21	drop crayon and pacquet
1556	21	drop robe in shaft
1557	16	insert ruby cluster in second hole
1558	46	read research paper
1559	21	drop pyramid
1560	50	say even
1561	61	buy bag
1562	57	x clover
1563	57	examine moss
1564	67	take crowbar
1565	28	point it at goats
1566	57	examine stamps
1567	67	take jug
1568	65	gnusto gloth
1569	65	lleps urbzig
1570	67	get sphere
1571	67	get letter opener
1572	34	remove mask
1573	57	examine mousetrap
1574	21	drop key
1575	61	buy flashlight and repellent
1576	57	examine thin man
1577	66	wear fish
1578	10	pull pin
1579	33	ask governor about key
1580	21	drop all but pager
1581	0	put kettle on stove
1582	67	take flimsy scroll
1583	14	put fluff in bag
1584	21	drop keys
1585	42	pour liquid on torch
1586	57	examine boats
1587	59	eat fruit
1588	21	drop flashlight
1589	54	unlock handcuffs with key
1590	47	drink ochre potion
1591	57	examine hooks
1592	67	get teapot, mat, letter opener, matchbook and paper
1593	46	read notice
1594	38	clean dirty floor with moss
1595	10	pull knob
1596	13	turn switch off
1597	65	blorple 11
1598	57	x crack
1599	10	pull clean hook
1600	51	give gram to ed
1601	64	open shark repellent
1602	54	unlock chain with keys
1603	57	examine cauldron
1604	67	get orb
1605	14	put figurine in case
1606	64	open manhole with crowbar
1607	33	ask fairy godmother about cinderella
1608	57	x gate
1609	14	put all into thing
1610	82	shoot pod with bazooka
1611	67	get jar
1612	64	open pot
1613	46	read list
1614	34	remove padlock
1615	21	drop pot
1616	67	get plotter
1617	56	set compass to swallow
1618	57	x kettle
1619	67	get chest
1620	36	close reactor
1621	54	unlock box 600 with key
1622	9	write 7 on cube
1623	64	open briefcase
1624	14	put rods in socket
1625	67	get orange card
1626	0	put chain on hook
1627	64	open flask
1628	64	open hatch with screwdriver
1629	41	turn drill on
1630	21	drop label
1631	59	eat green goo
1632	21	drop cork
1633	78	jump off equipment
1634	57	x coffee
1635	57	examine tombs
1636	76	push pram e
1637	14	put black in slot
1638	67	get pillow
1639	75	wait for 35 minutes
1640	51	give gram to danielle
1641	21	drop shield
1642	10	pull lever
1643	71	enter inflow pipe
1644	27	strike rod of husbandry
1645	21	drop radio and pole
1646	73	throw red at smoke
1647	67	get gigantic bowl
1648	65	blorple 2
1649	57	x footprints
1650	51	give cola to britney
1651	57	x bubble
1652	25	ahead
1653	65	egdelp cabinet
1654	67	get emerald
1655	60	slide n
1656	12	note dryer
1657	42	pour cold porridge in gigantic bowl
1658	76	push button 9
1659	67	take cushion
1660	57	x librarian
1661	67	take flour from pot
1662	69	ask hacker for master key
1663	67	get out
1664	21	drop bread
1665	57	x knife
1666	59	eat blue cake
1667	36	close cold box
1668	46	read killing
1669	21	drop mud
1670	57	examine rolls
1671	19	search seat
1672	69	ask spirit for name
1673	77	fill pot with water
1674	67	get amber
1675	14	put amber in socket
1676	67	get knapsack
1677	11	look through binoculars at shelter
1678	50	odysseus
1679	50	say firefly to jim
1680	57	x it
1681	57	x magazines
1682	67	get candle
1683	21	drop coin
1684	65	gnusto tossio
1685	31	light pipe with match
1686	57	x forcefield stud
1687	11	look in telescope
1688	54	unlock hatch
1689	59	eat bar
1690	54	unlock chain with key
1691	57	examine children
1692	13	turn sphere
1693	51	give mirror 1 to michael
1694	19	search slabs
1695	57	examine switch
1696	57	examine crypt
1697	9	write cave on cube
1698	65	frotz coin
1699	71	enter stall
1700	21	drop plotter
1701	67	get rasp
1702	67	get electromagnet
1703	46	read crypt
1704	67	take crumpled
1705	57	x minerals
1706	0	put mat under door
1707	21	drop drill
1708	67	take 4
1709	36	close cabinet
1710	67	get homing
1711	67	get diamonds
1712	73	throw bricks
1713	41	turn on magnet
1714	8	press red button
1715	21	drop aqua vial
1716	8	press 4
1717	67	get vase
1718	31	light candle with match
1719	57	x pedestal
1720	41	turn on torch
1721	76	push demeter northwest
1722	57	examine urchin
1723	57	x grill
1724	67	get paper
1725	57	examine thumb
1726	57	examine dynamite
1727	28	point it at mural
1728	67	get dragon
1729	67	get improbability drive
1730	57	x dent
1731	33	ask george about frank
1732	67	take compass rose
1733	14	put coal in machine
1734	46	read ledger
1735	57	examine drill
1736	8	press project status stud
1737	56	set center dial to 3
1738	41	turn on hair dryer
1739	66	wear sack
1740	57	x car
1741	77	fill jug
1742	8	press island
1743	67	get mask
1744	67	get poetry
1745	70	consult scriptures about planes
1746	82	shoot thad
1747	66	wear gas mask
1748	12	note stools
1749	67	get all from table
1750	52	blow dust
1751	0	put golden chalice on left disc
1752	25	out
1753	67	get alpha
1754	16	insert red card in slot
1755	57	x mine
1756	21	drop scroll
1757	67	take bean pole
1758	11	l in cabinet
1759	57	x globe
1760	33	ask allarah about white
1761	67	take cube
1762	26	learn gloth
1763	14	put coin in jukebox
1764	50	here kitty kitty
1765	73	throw iron key at cat
1766	57	x gun
1767	71	enter roller
1768	44	remove opener and drop it
1769	65	gondar dragon
1770	65	bozbar tortoise
1771	73	throw plank
1772	57	x painting
1773	67	take gray rod
1774	54	unlock door with steel key
1775	75	wait for johnny
1776	21	drop secateurs
1777	24	kill figure with sword
1778	28	point it at rod of life
1779	57	examine ash
1780	67	get label
1781	65	blorb adventurer
1782	19	search refuse
1783	14	put satchel in front of panel
1784	67	get hand
1785	57	examine satellite
1786	57	examine washing machine
1787	51	give card to woman
1788	65	manaz
1789	76	push knob
1790	15	burn speck
1791	65	frotz burin
1792	46	read business card
1793	33	ask fairy godmother about horse
1794	64	open box
1795	21	drop chain
1796	14	put brick in hole
1797	67	get puzzle box
1798	64	open jar
1799	51	give fragment to green rock
1800	0	put patch on pipe
1801	67	get film and slide
1802	21	drop perfume
1803	67	get cheese
1804	57	x card
1805	66	wear sash
1806	51	give copy to male
1807	67	get wine
1808	54	unlock door with brass key
1809	61	buy box
1810	67	get acorns
1811	67	get mud
1812	73	throw ball in pond
1813	76	push piano east
1814	67	take ball
1815	67	get portrait
1816	11	look at woods
1817	83	climb piano
1818	0	put gear on post
1819	57	x crane
1820	33	ask allarah about red
1821	67	get ring
1822	67	get staff
1823	0	put key on keyring
1824	67	get flowerpot
1825	57	examine television
1826	26	learn huncho
1827	14	put firework in toolkit
1828	65	huncho vase
1829	70	look up verlac
1830	67	get drill
1831	57	examine electrodes
1832	65	malyon idol
1833	67	get key, jewels and whistle
1834	14	put red sphere in ruby stand
1835	67	get container
1836	46	read pale scroll
1837	67	take leaf
1838	59	eat berries
1839	41	turn on light
1840	57	x blocks
1841	14	put lens in spotlight
1842	65	aimfiz belboz
1843	57	examine sundial
1844	65	rezrov box
1845	4	1
1846	11	look shelf
1847	14	put all in pocket
1848	67	get fig
1849	0	put balloon on pentagon
1850	80	show it to holmes
1851	50	dehlila
1852	14	put pan in water
1853	57	x figure
1854	11	look in bottle
1855	67	take damp scroll
1856	8	press 0
1857	67	get violin, necklace, ruby, zorkmid, stamp, crown and dragon
1858	57	x dials
1859	0	put maiden on pack
1860	67	get blue paper
1861	56	set slider to 31
1862	67	get padlock
1863	57	examine large chair
1864	33	ask male about officer
1865	46	read book
1866	67	get opal
1867	67	get awl
1868	33	ask computestor about videophone
1869	67	get bracelet
1870	67	get branch
1871	21	drop plans
1872	65	gnusto huncho
1873	26	learn rezrov
1874	59	eat brown goo
1875	67	get battery
1876	67	take all from chest
1877	21	drop mirror
1878	65	gnusto tinsot
1879	67	get bones with chopsticks
1880	51	give carton to hacker
1881	67	get torn square
1882	11	look in mouth
1883	67	get pearl
1884	33	ask male about female
1885	14	put dagger in chest
1886	11	look at mural
1887	11	look at tag through lens
1888	71	enter pub
1889	2	drive to trafalgar square
1890	60	slide t
1891	11	look into relay
1892	67	get gold leaf scroll
1893	14	put ace in projector
1894	21	drop historical
1895	66	wear clothes
1896	21	drop crown
1897	83	climb down
1898	18	tell gnome about grunk
1899	67	get bear
1900	67	get smelly scroll
1901	57	x paint splotches
1902	11	look for pig
1903	11	look through astrolabe
1904	33	ask detective about chelsea
1905	57	x carvings
1906	14	put coin in loans
1907	26	learn lobal
1908	67	get toaster
1909	76	push bed
1910	23	take off jacket
1911	57	examine book
1912	55	turn off saw
1913	70	look up index in history book
1914	57	examine plant
1915	64	open grating
1916	48	dig plot with shovel
1917	57	x cup
1918	46	read dusty scroll
1919	65	mix cauldron with spoon
1920	11	look in nest
1921	57	examine blue statuette
1922	11	look in pram
1923	67	get pile
1924	65	ozmoo myself
1925	57	x floorboards
1926	46	read ruby scratch with glass
1927	21	drop it and pliers
1928	30	break padlock with hook
1929	42	pour water on beanstalk
1930	64	open metal cover
1931	19	search grate
1932	21	drop blanket
1933	70	look up elijah inrecord
1934	1	smash cabinet
1935	51	give money to hawker
1936	67	get token
1937	42	pour fluid in hole
1938	14	put it in projector
1939	67	get magic bean
1940	51	give bone to poodle
1941	67	get blue sphere
1942	51	give cereal to hermit
1943	21	drop first brick
1944	14	put crystal in space
1945	66	wear sandals
1946	67	get rubies
1947	65	gnusto luncho
1948	30	break bubble with axe
1949	52	blow in tube
1950	67	take glasses
1951	67	get cup
1952	51	give alpha to apollonius
1953	36	close roof
1954	67	get brass key
1955	65	nitfol turtle
1956	8	press down
1957	57	x marker
1958	21	drop beer can
1959	67	get egg
1960	73	throw brown at black
1961	11	look at device
1962	14	put it in hole
1963	11	look in panel
1964	64	open dumpster
1965	67	get rod of life
1966	57	x implementor
1967	21	drop all cubes
1968	11	look at queenie
1969	33	ask belboz about me
1970	31	light fuse with match
1971	65	fiznav boat
1972	14	put scarab in case
1973	67	take blue
1974	51	give opal, ruby, sapphire and emerald to guard
1975	46	read opal scratch with glass
1976	65	gnusto rezrov spell
1977	14	put red powder in kettle
1978	65	blorple 4
1979	67	take capsule
1980	76	push newspaper under door
1981	58	wave handkerchief
1982	67	get figurine
1983	24	kill sofia with opener
1984	21	drop nasty knife
1985	64	open buoy
1986	10	pull ropes
1987	65	gnusto ozmoo spell
1988	57	x mirror
1989	67	get package
1990	45	pray to kraxis
1991	51	give flask to bum
1992	67	get dead mouse
1993	33	ask george about town
1994	5	lie on couch
1995	57	x horriblis
1996	61	buy c battery and putty
1997	67	get gown
1998	67	take carpet
1999	65	meef weeds
2000	21	drop matchbook
2001	67	take bread
2002	57	examine mesa
2003	14	put headdress in pot
2004	11	look at fireplace
2005	76	push boulders
2006	46	read back of blue paper
2007	36	close lid
2008	57	x gauge
2009	21	drop bandage
2010	64	open lamp
2011	14	put astrolabe in mounting
2012	39	touch panel
2013	57	examine flytrap
2014	8	press blue
2015	64	open slot
2016	65	krebf shredded scroll
2017	39	touch flower
2018	28	point at cola
2019	31	light firework
2020	21	drop cloth
2021	67	take coconut
2022	57	x pair
2023	57	x knob
2024	66	wear amulet
2025	67	get all cards
2026	21	drop pack
2027	67	get scarf
2028	26	learn egdelp
2029	21	drop all bricks
2030	67	get hyrax
2031	81	lift seat
2032	22	lower ladder
2033	33	ask him about librarian
2034	67	get diamond
2035	14	put rope in unit
2036	46	read faded scroll
2037	21	drop bees
2038	67	take flag
2039	57	x fungus
2040	21	drop portrait and bills
2041	20	tie rope to handle
2042	14	put hand in hive
2043	67	get sapphire
2044	67	get lamp and sword
2045	76	push pet
2046	57	x door
2047	14	put amulet in slot
2048	65	lobal me
2049	76	push ball southwest
2050	74	sit in medium-sized chair
2051	14	put epic poem in kappa
2052	67	take hairpin
2053	14	put match in wax
2054	21	drop lump
2055	8	press east wall
2056	21	drop photo
2057	51	give blue goblet to butler
2058	54	unlock car
2059	21	drop carpet
2060	13	turn ring to seventh symbol
2061	33	ask harry about eddie smaldone
2062	14	put diamond in basket
2063	46	read instructions
2064	33	ask bum about anna
2065	33	ask belboz about figure
2066	64	open book
2067	66	wear shield
2068	67	get cue ball
2069	64	open pizza box
2070	76	push piano south
2071	21	drop bladder
2072	54	unlock door with wrought iron key
2073	57	x magnetite
2074	0	put silver coin on left
2075	39	touch control stud
2076	59	eat peanuts
2077	14	put fuse in generator
2078	67	get moss
2079	73	throw it at rabbit
2080	0	put long steel key on keyring
2081	14	put all in thing
2082	46	read back of brown paper
2083	73	throw gun at herman
2084	61	buy blue carpet
2085	10	pull rods
2086	77	fill bowl
2087	26	learn fiznav
2088	21	drop parchment
2089	14	put flimsy scroll in zipper
2090	80	show bar to tina
2091	34	remove coat
2092	67	get sprig
2093	72	stand on charles
2094	57	examine log
2095	67	get invitation
2096	14	put sceptre in second socket
2097	16	insert good bedistor in cube
2098	65	ledak painting
2099	67	get blue
2100	46	read grave
2101	33	ask fairy godmother about dress
2102	50	plover
2103	62	cut green with scalpel
2104	67	get salt
2105	67	get dragon and paper
2106	51	give ekmek to andromeda
2107	80	show red to trent
2108	64	open bio-lock door
2109	67	get lens
2110	67	get kappa
2111	67	get rock
2112	65	click if-archive
2113	57	examine sheets
2114	67	get water
2115	8	press 3
2116	46	read muddy scroll
2117	50	hello sailor
2118	67	get steel key
2119	14	put bladder in sack
2120	17	move bookshelf
2121	67	take card
2122	67	get clothes
2123	65	nitfol frogs
2124	57	examine porridge oats
2125	80	show note to charles
2126	36	close link
2127	9	write 2 on cube
2128	25	north
2129	64	marvin, open the hatch
2130	42	pour water on powder
2131	45	pray
2132	51	give food to bear
2133	67	get tarot box
2134	76	push red button
2135	67	get bananas
2136	67	get collar
2137	14	put rods in coffin
2138	14	put homing in hatch
2139	67	get device
2140	60	slide e
2141	73	throw club at herman
2142	67	take cup
2143	67	get ball
2144	14	put dynamite in toaster
2145	21	drop antimacassar
2146	14	put cereal in pot
2147	40	no
2148	20	tie chain to rod
2149	65	izyuk myself
2150	0	put branch under boulder
2151	67	get red, blue and green cake
2152	46	read blackened
2153	65	gnusto caskly
2154	67	get net
2155	59	eat stew
2156	36	close outer
2157	39	touch ne rune with rose
2158	67	get bean pole
2159	46	read glittering scroll
2160	64	open safe
2161	21	drop mask
2162	58	wave stick
2163	16	insert interface in nutrimat
2164	67	get stone
2165	57	x cutout
2166	57	examine bench
2167	67	take green bottle
2168	67	get matchbook
2169	80	show brick to gnome
2170	54	unlock compartment
2171	59	eat beef
2172	0	put handcuffs on rods
2173	40	swordfish
2174	8	press down button
2175	67	get silver
2176	14	put sheet in tray
2177	67	take 3
2178	57	x fountain
2179	76	push locker east
2180	57	examine tiny metal
2181	51	give goggles to cheryl
2182	46	read faded
2183	65	fie
2184	46	read brittle scroll
2185	51	give pincer to marvin
2186	67	take 1
2187	2	drive to tower of london
2188	67	get eggs
2189	41	turn on flashlight
2190	80	show keys to michael
2191	0	put magnet on mine
2192	67	get rod of returning
2193	14	put bit in cup
2194	26	learn melbor
2195	14	put lye in coat
2196	67	get red sphere
2197	23	take off dress
2198	67	get passbook and room key
2199	67	take dusty scroll
2200	31	light flashlight
2201	26	learn blorple
2202	55	turn drill off
2203	67	take crunchy cereal
2204	21	drop dodo
2205	66	wear skis
2206	67	get can
2207	57	x device
2208	67	take berries from pot
2209	21	drop cutter, flask and axe
2210	2	drive to covent garden
2211	76	push moldy n
2212	67	take clover
2213	19	search oats
2214	67	get relay
2215	14	put scraps in forge
2216	71	enter shower
2217	21	drop shiny key
2218	76	push autopilot button
2219	67	get meter
2220	67	get caliper
2221	67	get vial
2222	51	give book to gnome
2223	14	put gold in unit
2224	46	read pages
2225	20	tie rope to altar
2226	14	put heart in statue
2227	48	dig ground with axe
2228	14	put paper in pocket
2229	64	open jeep
2230	66	wear snorkel
2231	65	bozbar horse
2232	67	get skis
2233	57	examine parchment
2234	57	x bats
2235	16	insert orange card in slot
2236	67	get porridge oats
2237	10	pull lining
2238	14	put blue sphere in sapphire stand
2239	21	drop hammer
2240	21	drop pigeon
2241	83	climb down rope
2242	67	get volume
2243	25	go chandelier
2244	13	turn roller on
2245	57	x city
2246	73	throw laser into void
2247	51	give bread to old man
2248	67	take lantern
2249	28	point rod of returning at me
2250	14	put sceptre in case
2251	65	agganrw
2252	16	insert indigo card in slot
2253	57	examine output
2254	71	enter cloud
2255	57	x label
2256	50	away
2257	11	look in cauldron
2258	14	put ruby cluster in knapsack
2259	67	get dagger
2260	67	take celery
2261	28	point it at thorns
2262	67	get honey
2263	40	sword
2264	14	put card in slot
2265	67	get ox
2266	21	drop kit
2267	64	open fridge
2268	25	go through north wall
2269	71	enter dumb waiter
2270	11	look in crack
2271	6	wake implementor
2272	65	blorple 1
2273	62	cut growth with cutter
2274	65	gnusto zifmia spell
2275	57	examine grimoire
2276	64	open closet
2277	58	wave bean pole
2278	51	give garter to papa
2279	51	give form to barman
2280	23	take off gown
2281	64	open cover
2282	8	press sequence stud
2283	33	ask alan about novel
2284	33	ask gnome about color magnet
2285	81	raise basket
2286	7	rub lamp
2287	38	clean skeleton with moss
2288	64	open portrait
2289	57	x boat
2290	74	sit in large chair
2291	21	drop it
2292	9	write 12 on cube
2293	67	get memo
2294	57	x electric panel
2295	57	x east mural
2296	57	x me
2297	67	take can
2298	54	unlock filing cabinet with key
2299	57	x duct
2300	13	turn nephthys
2301	14	put canary in case
2302	60	slide kitchen card through slot
2303	57	examine teachers
2304	57	examine icicles
2305	54	unlock cabinet with key
2306	67	get pot
2307	65	gnusto exex spell
2308	50	say my name
2309	67	get crumpled scroll
2310	67	get trowel
2311	65	gnusto bekdab
2312	73	throw it
2313	14	put celery in purse
2314	51	give corn to bird
2315	25	go to gnome
2316	33	ask her about rare books
2317	67	take dummy
2318	11	look at shadow
2319	23	take off scarf
2320	46	read paper
2321	57	examine walkie
2322	21	drop all but flashlight
2323	14	put clear sphere in diamond stand
2324	21	drop dagger
2325	11	look behind painting
2326	51	give pan to guard
2327	38	clean podium
2328	46	read crumpled scroll
2329	13	turn ring to fifth symbol
2330	57	examine spade
2331	50	hello
2332	51	give mouse to fairy godmother
2333	14	put it in cannon
2334	77	fill battery
2335	57	examine toadstool
2336	64	open canteen
2337	64	open sack
2338	47	drink water
2339	66	wear flippers
2340	35	shake safe
2341	41	turn on microphone
2342	57	x chair
2343	56	set dial to 776
2344	34	remove balls
2345	14	put it in opening
2346	64	open carton
2347	65	gnusto cleesh spell
2348	14	put bag in case
2349	3	exit scimitar
2350	62	cut coconut with axe
2351	54	unlock drawer
2352	36	close pizza box
2353	76	push bookcase
2354	73	throw sceptre in boat
2355	21	drop briefcase
2356	46	read scroll
2357	36	close matchbook
2358	17	move cover
2359	51	give gram to meghan
2360	47	drink potion
2361	64	open quartz cover
2362	14	put pan in oven
2363	21	drop ox
2364	64	open piano
2365	83	climb porous wall
2366	57	x horse
2367	26	learn exex
2368	14	put coffin in case
2369	13	turn dial left 4
2370	67	get leaflet
2371	57	examine key
2372	14	put coin in net
2373	67	get coffin
2374	41	turn on lantern
2375	19	search pocket
2376	67	get nugget
2377	76	push can against wall
2378	57	examine keg
2379	51	give celery to barb
2380	22	lower basket
2381	65	blorple 10
2382	14	put link in chalice
2383	26	learn pulver
2384	0	put eight on pack
2385	21	drop cracked
2386	14	put ladder in well
2387	20	tie rope to timber
2388	64	open furnace
2389	57	examine card
2390	14	put bladder in geyser
2391	6	wake falcon with salts
2392	21	drop all except bread
2393	67	get pots
2394	66	wear goggles
2395	25	go ledge
2396	65	rezrov cabinet
2397	67	get paint
2398	46	read culture
2399	60	slide shuttle card through slot
2400	67	take all from toolshed
2401	0	put mail on satchel
2402	67	get bricks
2403	62	cut line with axe
2404	25	northwest
2405	67	take decaf from pot
2406	21	drop dusty brick
2407	51	give case to jenny
2408	67	take dirty scroll
2409	36	close circuit breaker
2410	67	take all but lantern
2411	14	put coin in pocket
2412	67	get new battery
2413	67	get tweezers
2414	57	x paper
2415	67	get flash
2416	0	put it on hand
2417	50	say carte
2418	67	get laser
2419	46	read page
2420	33	ask allarah about jewel
2421	51	give paper to girl
2422	46	read slip of paper
2423	74	sit on chair
2424	67	get rusty key
2425	33	ask bum about brother
2426	57	examine bird
2427	21	drop book
2428	46	read matchbook
2429	67	get sack
2430	21	drop pillow
2431	21	drop nugget
2432	0	put collar on dog
2433	57	examine plate
2434	21	drop rusty knife
2435	67	get sketch
2436	65	pick lock with sharp pick
2437	57	x dispenser
2438	51	demon, give me wand
2439	67	take gun
2440	57	x arrangement
2441	21	drop leaflet
2442	16	insert green card in slot
2443	67	take all from basket
2444	21	drop canteen and shuttle card
2445	50	plugh
2446	57	examine lights
2447	76	push button 1
2448	1	smash case with broom
2449	57	x column
2450	57	x copy
2451	14	put rasp into thing
2452	57	x left screen
2453	14	put dornberries in pot
2454	25	e
2455	20	tie rope to branch
2456	51	give form to female
2457	77	fill bottle
2458	57	examine ring
2459	26	learn malyon
2460	69	ask cheryl for hologram
2461	33	ask bum about crypt
2462	9	write 5 on cube
2463	57	x leaf
2464	72	stand on bench
2465	36	close furnace
2466	57	examine woman
2467	57	x outcrop
2468	21	drop brown
2469	8	press powerup
2470	13	turn ring
2471	70	look up trophy in history book
2472	65	fweep me
2473	57	x lye
2474	57	x dust
2475	73	throw rope north
2476	13	turn it
2477	14	put maiden in projector
2478	25	go panel
2479	36	close plate
2480	57	x flower
2481	3	get out of forklift
2482	67	get spices
2483	57	x murals
2484	64	open oven
2485	11	look in bucket
2486	57	x female
2487	33	ask k9 about sequence
2488	57	x grille
2489	67	get spray
2490	19	search pizza
2491	64	open orange vial
2492	67	get long steel key
2493	67	take green rod
2494	57	examine panel
2495	11	look at list
2496	8	press forcefield
2497	17	move barrel
2498	65	espnis thug
2499	67	get mine
2500	13	turn selkis
2501	21	drop jacket
2502	33	ask male about work
2503	44	dungeon master, turn dial to 8 and press button
2504	67	get worm
2505	51	give candy to lizard
2506	67	get cage
2507	67	get scraps
2508	13	turn screw
2509	57	examine body
2510	8	press north wall
2511	67	take knife
2512	21	drop dumbells
2513	57	x key
2514	67	ask wiggins to get garnet
2515	26	learn snavig
2516	21	drop green rod
2517	0	put hand on statue
2518	14	put egg in case
2519	42	pour coffee in drain
2520	46	read blueprint
2521	57	examine switch a
2522	77	fill milkbottle with pondwater
2523	57	examine wardrobe
2524	14	put line in socket
2525	67	take gold key
2526	73	throw book at outcrop
2527	67	take grenade
2528	67	get puzzle box and flute
2529	57	x grass
2530	67	take ladder
2531	67	get rods from sack
2532	67	get suit
2533	16	insert cube in opening
2534	8	press red
2535	57	x fan
2536	21	drop bench
2537	64	adventurer, open door
2538	46	read newspaper
2539	64	open guage
2540	66	wear glasses
2541	39	touch tool stud
2542	21	drop fruit
2543	21	drop camera
2544	57	examine rose
2545	41	turn on drive
2546	66	wear coat
2547	11	look in coat
2548	21	drop eggs
2549	64	open northern door
2550	67	get red card
2551	64	open crate with poker
2552	24	kill skink
2553	21	drop booklet
2554	80	show earth crystal to trent
2555	64	open it
2556	27	strike rod of infinity
2557	57	x guard
2558	65	foo
2559	14	put emerald in case
2560	48	dig earth
2561	57	x cupboard
2562	51	give paper to gnome
2563	67	get card
2564	21	drop fish
2565	64	open door
2566	64	open compartment
2567	65	frotz bottle
2568	47	drink tea
2569	46	read crumpled
2570	66	wear shirt
2571	65	click lpr
2572	65	anoppe
2573	11	l in hatch
2574	67	get topaz
2575	14	put berries in pan
2576	76	push coffin s
2577	14	put mirror 1 in caliper
2578	64	open container
2579	14	put box in zipper
2580	67	get kit
2581	21	drop lockpick
2582	11	l up terrock in leshosh
2583	21	drop pager
2584	21	drop popcorn
2585	0	put flask under spout
2586	11	look in fountain
2587	10	pull second peg
